County,Device ID,Batch ,# of Ballots,Location 
Archuleta,1,1,25,1
Archuleta,1,2,25,1
Archuleta,1,3,25,1
Archuleta,1,4,25,1
Archuleta,1,5,25,1
Archuleta,1,6,25,1
Archuleta,1,7,24,1
Archuleta,1,8,25,1
Archuleta,1,9,25,1
Archuleta,1,10,25,1
Archuleta,1,11,25,1
Archuleta,1,12,25,1
Archuleta,1,13,25,1
Archuleta,1,14,25,1
Archuleta,1,15,25,1
Archuleta,1,16,25,1
Archuleta,1,17,25,1
Archuleta,1,18,24,1
Archuleta,1,19,25,1
Archuleta,1,20,24,1
Archuleta,1,21,24,1
Archuleta,1,22,25,1
Archuleta,1,23,25,1
Archuleta,1,24,25,1
Archuleta,1,25,25,1
Archuleta,1,26,25,1
Archuleta,1,27,25,1
Archuleta,1,28,25,1
Archuleta,1,29,25,1
Archuleta,1,30,25,1
Archuleta,1,31,25,1
Archuleta,1,32,25,1
Archuleta,1,33,25,1
Archuleta,1,34,25,1
Archuleta,1,35,25,1
Archuleta,1,36,25,1
Archuleta,1,37,1,1
Archuleta,1,38,25,1
Archuleta,1,39,25,1
Archuleta,1,40,25,1
Archuleta,1,41,24,1
Archuleta,1,42,25,1
Archuleta,1,43,25,1
Archuleta,1,44,25,1
Archuleta,1,45,25,1
Archuleta,1,46,25,1
Archuleta,1,47,25,1
Archuleta,1,48,25,1
Archuleta,1,49,25,1
Archuleta,1,50,25,1
Archuleta,1,51,25,1
Archuleta,1,52,25,1
Archuleta,1,53,25,1
Archuleta,1,54,25,1
Archuleta,1,55,25,1
Archuleta,1,56,25,1
Archuleta,1,57,24,1
Archuleta,1,58,25,1
Archuleta,1,59,25,1
Archuleta,1,60,25,1
Archuleta,1,61,23,1
Archuleta,1,62,25,1
Archuleta,1,63,25,1
Archuleta,1,64,24,1
Archuleta,1,65,25,1
Archuleta,1,66,25,1
Archuleta,1,67,25,2
Archuleta,1,68,25,2
Archuleta,1,69,25,2
Archuleta,1,70,25,2
Archuleta,1,71,25,2
Archuleta,1,72,25,2
Archuleta,1,73,24,2
Archuleta,1,74,25,2
Archuleta,1,75,24,2
Archuleta,1,76,25,2
Archuleta,1,77,25,2
Archuleta,1,78,25,2
Archuleta,1,79,25,2
Archuleta,1,80,25,2
Archuleta,1,81,25,2
Archuleta,1,82,25,2
Archuleta,1,83,25,2
Archuleta,1,84,25,2
Archuleta,1,85,25,2
Archuleta,1,86,25,2
Archuleta,1,87,24,2
Archuleta,1,88,25,2
Archuleta,1,89,25,2
Archuleta,1,90,23,2
Archuleta,1,91,24,2
Archuleta,1,92,25,2
Archuleta,1,93,25,2
Archuleta,1,94,24,2
Archuleta,1,95,23,2
Archuleta,1,96,24,2
Archuleta,1,97,24,2
Archuleta,1,98,24,2
Archuleta,1,99,25,2
Archuleta,1,100,24,2
Archuleta,1,101,24,2
Archuleta,1,102,25,2
Archuleta,1,103,25,2
Archuleta,1,104,25,2
Archuleta,1,105,25,2
Archuleta,1,106,25,2
Archuleta,1,107,24,2
Archuleta,1,108,24,2
Archuleta,1,109,25,2
Archuleta,1,110,5,2
Archuleta,1,111,24,2
Archuleta,1,112,25,2
Archuleta,1,113,25,2
Archuleta,1,114,25,2
Archuleta,1,115,25,2
Archuleta,1,116,25,2
Archuleta,1,117,25,2
Archuleta,1,118,25,2
Archuleta,1,119,25,2
Archuleta,1,120,24,2
Archuleta,1,121,24,2
Archuleta,1,122,25,2
Archuleta,1,123,25,2
Archuleta,1,124,25,2
Archuleta,1,125,25,2
Archuleta,1,126,24,2
Archuleta,1,127,25,2
Archuleta,1,128,25,2
Archuleta,1,129,25,2
Archuleta,1,130,24,2
Archuleta,1,131,58,2
Archuleta,1,132,24,2
