"scanner_id","batch_id","record_id","imprinted_id","ballot_type","storage_location","cvr_number","audited"
2,3,15,"2-3-15","BLUE","Box 15",15543,"Yes"
2,3,19,"2-3-19","BLUE","Box 15",15547,"Yes"
2,6,21,"2-6-21","BLUE","Box 15",15637,"Yes"
2,7,30,"2-7-30","BLUE","Box 15",15677,"Yes"
4,2,2,"4-2-2","RED","Box 1",27,"Yes"
4,8,13,"4-8-13","BLUE","Box 1",173,"Yes"
4,8,24,"4-8-24","RED","Box 1",183,"Yes"
4,17,2,"4-17-2","RED","Box 1",375,"Yes"
4,17,22,"4-17-22","BLUE","Box 1",395,"Yes"
4,20,15,"4-20-15","BLUE","Box 1",455,"Yes"
4,20,17,"4-20-17","RED","Box 1",457,"Yes"
4,22,9,"4-22-9","BLUE","Box 1",490,"Yes"
4,27,17,"4-27-17","RED","Box 1",622,"Yes"
4,28,4,"4-28-4","RED","Box 1",634,"Yes"
4,28,21,"4-28-21","BLUE","Box 1",651,"Yes"
4,42,22,"4-42-22","BLUE","Box 1",1006,"Yes"
4,42,24,"4-42-24","RED","Box 1",1008,"Yes"
4,43,5,"4-43-5","BLUE","Box 1",1014,"Yes"
4,44,8,"4-44-8","BLUE","Box 1",1042,"Yes"
4,49,4,"4-49-4","RED","Box 1",1158,"Yes"
4,50,19,"4-50-19","RED","Box 1",1197,"Yes"
4,50,22,"4-50-22","RED","Box 1",1200,"Yes"
4,50,24,"4-50-24","RED","Box 1",1202,"Yes"
4,51,1,"4-51-1","BLUE","Box 1",1204,"Yes"
4,54,19,"4-54-19","RED","Box 2",1296,"Yes"
4,56,20,"4-56-20","RED","Box 2",1345,"Yes"
4,58,12,"4-58-12","BLUE","Box 2",1386,"Yes"
4,60,8,"4-60-8","RED","Box 2",1430,"Yes"
4,62,22,"4-62-22","RED","Box 2",1494,"Yes"
4,64,8,"4-64-8","RED","Box 2",1528,"Yes"
4,66,10,"4-66-10","BLUE","Box 2",1578,"Yes"
4,68,16,"4-68-16","BLUE","Box 2",1643,"Yes"
4,69,10,"4-69-10","RED","Box 2",1663,"Yes"
4,71,7,"4-71-7","RED","Box 2",1710,"Yes"
4,78,6,"4-78-6","RED","Box 2",1873,"Yes"
