"scanner_id","batch_id","record_id","imprinted_id","ballot_type","storage_location","cvr_number","audited"
3,4,23,"3-4-23","DEM","Bin 1",97,"Yes"
3,11,17,"3-11-17","DEM","Bin 1",267,"Yes"
3,22,13,"3-22-13","REP","Bin 1",537,"Yes"
3,24,11,"3-24-11","DEM","Bin 1",586,"Yes"
3,28,22,"3-28-22","REP","Bin 1",700,"Yes"
3,32,5,"3-32-5","DEM","Bin 1",780,"Yes"
3,35,22,"3-35-22","DEM","Bin 1",872,"Yes"
3,41,11,"3-41-11","DEM","Bin 1",1011,"Yes"
3,43,7,"3-43-7","REP","Bin 1",1057,"Yes"
3,45,12,"3-45-12","DEM","Bin 1",1112,"Yes"
3,51,18,"3-51-18","DEM","Bin 1",1268,"Yes"
3,52,8,"3-52-8","DEM","Bin 1",1299,"Yes"
3,53,8,"3-53-8","DEM","Bin 1",1308,"Yes"
3,57,1,"3-57-1","DEM","Bin 1",1401,"Yes"
3,57,12,"3-57-12","DEM","Bin 1",1412,"Yes"
3,57,25,"3-57-25","DEM","Bin 1",1425,"Yes"
3,63,6,"3-63-6","DEM","Bin 1",1556,"Yes"
3,64,5,"3-64-5","REP","Bin 1",1580,"Yes"
3,66,1,"3-66-1","DEM","Bin 1",1626,"Yes"
3,70,9,"3-70-9","DEM","Bin 1",1734,"Yes"
3,72,6,"3-72-6","REP","Bin 1",1781,"Yes"
3,72,8,"3-72-8","DEM","Bin 1",1783,"Yes"
3,73,17,"3-73-17","DEM","Bin 1",1815,"Yes"
3,73,18,"3-73-18","DEM","Bin 1",1816,"Yes"
3,75,5,"3-75-5","REP","Bin 1",1855,"Yes"
3,76,11,"3-76-11","REP","Bin 1",1886,"Yes"
3,79,13,"3-79-13","REP","Bin 1",1963,"Yes"
3,80,16,"3-80-16","DEM","Bin 2",1990,"Yes"
3,80,21,"3-80-21","REP","Bin 2",1995,"Yes"
3,80,25,"3-80-25","DEM","Bin 2",1999,"Yes"
3,84,22,"3-84-22","DEM","Bin 2",2097,"Yes"
3,89,9,"3-89-9","DEM","Bin 2",2209,"Yes"
3,89,17,"3-89-17","DEM","Bin 2",2217,"Yes"
3,93,9,"3-93-9","DEM","Bin 2",2308,"Yes"
3,98,24,"3-98-24","DEM","Bin 2",2449,"Yes"
3,100,6,"3-100-6","REP","Bin 2",2481,"Yes"
3,100,16,"3-100-16","DEM","Bin 2",2491,"Yes"
3,110,22,"3-110-22","REP","Bin 2",2747,"Yes"
3,111,20,"3-111-20","REP","Bin 2",2770,"Yes"
3,115,14,"3-115-14","DEM","Bin 2",2864,"Yes"
3,118,8,"3-118-8","DEM","Bin 2",2933,"Yes"
3,118,10,"3-118-10","REP","Bin 2",2935,"Yes"
3,125,2,"3-125-2","REP","Bin 2",3102,"Yes"
3,128,4,"3-128-4","REP","Bin 2",3179,"Yes"
3,128,15,"3-128-15","REP","Bin 2",3190,"Yes"
3,130,20,"3-130-20","DEM","Bin 2",3245,"Yes"
3,131,12,"3-131-12","DEM","Bin 2",3261,"Yes"
3,131,21,"3-131-21","DEM","Bin 2",3270,"Yes"
3,132,3,"3-132-3","DEM","Bin 2",3278,"Yes"
3,132,7,"3-132-7","REP","Bin 2",3282,"Yes"
3,132,11,"3-132-11","DEM","Bin 2",3286,"Yes"
3,134,22,"3-134-22","DEM","Bin 2",3346,"Yes"
3,135,25,"3-135-25","REP","Bin 2",3371,"Yes"
3,136,2,"3-136-2","REP","Bin 2",3377,"Yes"
3,144,1,"3-144-1","DEM","Bin 2",3576,"Yes"
