"scanner_id","batch_id","record_id","imprinted_id","ballot_type","storage_location","cvr_number","audited"
1,1,6,"1-1-6","REP","Lock Box #4",1216,"No"
2,1,1,"2-1-1","DEM","Lock Box #4",1,"Yes"
2,1,3,"2-1-3","REP","Lock Box #4",3,"Yes"
2,1,5,"2-1-5","REP","Lock Box #4",5,"Yes"
2,1,8,"2-1-8","DEM","Lock Box #4",8,"Yes"
2,1,9,"2-1-9","REP","Lock Box #4",9,"Yes"
2,1,12,"2-1-12","REP","Lock Box #4",12,"Yes"
2,1,16,"2-1-16","REP","Lock Box #4",16,"Yes"
2,1,21,"2-1-21","REP","Lock Box #4",21,"Yes"
2,2,7,"2-2-7","REP","Lock Box #4",32,"Yes"
2,2,10,"2-2-10","DEM","Lock Box #4",35,"Yes"
2,2,20,"2-2-20","REP","Lock Box #4",45,"Yes"
2,2,25,"2-2-25","REP","Lock Box #4",49,"Yes"
2,3,7,"2-3-7","REP","Lock Box #4",57,"Yes"
2,3,9,"2-3-9","REP","Lock Box #4",59,"Yes"
2,3,11,"2-3-11","REP","Lock Box #4",61,"Yes"
2,3,17,"2-3-17","DEM","Lock Box #4",67,"Yes"
2,3,19,"2-3-19","REP","Lock Box #4",69,"Yes"
2,3,20,"2-3-20","DEM","Lock Box #4",70,"Yes"
2,3,22,"2-3-22","DEM","Lock Box #4",72,"No"
2,4,2,"2-4-2","REP","Lock Box #4",77,"Yes"
2,4,4,"2-4-4","REP","Lock Box #4",79,"Yes"
2,4,11,"2-4-11","DEM","Lock Box #4",86,"Yes"
2,4,13,"2-4-13","DEM","Lock Box #4",88,"Yes"
2,4,15,"2-4-15","DEM","Lock Box #4",90,"Yes"
2,4,17,"2-4-17","REP","Lock Box #4",92,"Yes"
2,4,23,"2-4-23","REP","Lock Box #4",98,"Yes"
2,5,6,"2-5-6","REP","Lock Box #4",106,"Yes"
2,5,10,"2-5-10","REP","Lock Box #4",110,"Yes"
2,5,16,"2-5-16","DEM","Lock Box #4",116,"Yes"
2,5,21,"2-5-21","REP","Lock Box #4",121,"Yes"
2,6,3,"2-6-3","REP","Lock Box #4",128,"Yes"
2,6,4,"2-6-4","DEM","Lock Box #4",129,"Yes"
2,6,14,"2-6-14","REP","Lock Box #4",139,"Yes"
2,6,15,"2-6-15","REP","Lock Box #4",140,"Yes"
2,6,16,"2-6-16","REP","Lock Box #4",141,"Yes"
2,6,17,"2-6-17","REP","Lock Box #4",142,"Yes"
2,7,14,"2-7-14","REP","Lock Box #4",164,"Yes"
2,7,17,"2-7-17","REP","Lock Box #4",167,"Yes"
2,8,2,"2-8-2","REP","Lock Box #4",177,"Yes"
2,8,20,"2-8-20","DEM","Lock Box #4",195,"Yes"
2,9,12,"2-9-12","REP","Lock Box #4",212,"Yes"
2,9,13,"2-9-13","REP","Lock Box #4",213,"Yes"
2,10,8,"2-10-8","REP","Lock Box #4",233,"Yes"
2,10,10,"2-10-10","REP","Lock Box #4",235,"Yes"
2,10,15,"2-10-15","REP","Lock Box #4",240,"Yes"
2,10,19,"2-10-19","REP","Lock Box #4",244,"Yes"
2,10,24,"2-10-24","REP","Lock Box #4",249,"Yes"
2,11,5,"2-11-5","REP","Lock Box #4",255,"Yes"
2,11,9,"2-11-9","REP","Lock Box #4",259,"Yes"
2,11,11,"2-11-11","REP","Lock Box #4",261,"No"
2,11,17,"2-11-17","REP","Lock Box #4",267,"Yes"
2,11,21,"2-11-21","REP","Lock Box #4",271,"No"
2,12,4,"2-12-4","REP","Lock Box #4",279,"Yes"
