"scanner_id","batch_id","record_id","imprinted_id","ballot_type","storage_location","cvr_number","audited"
1,1,13,"1-1-13","REP","1",13,"Yes"
1,1,21,"1-1-21","REP","1",21,"Yes"
1,3,8,"1-3-8","DEM","1",58,"Yes"
1,3,9,"1-3-9","REP","1",59,"Yes"
1,4,8,"1-4-8","DEM","1",83,"Yes"
1,4,14,"1-4-14","REP","1",89,"Yes"
1,6,4,"1-6-4","REP","1",129,"Yes"
1,6,12,"1-6-12","REP","1",137,"Yes"
1,6,13,"1-6-13","REP","1",138,"Yes"
1,6,15,"1-6-15","REP","1",140,"Yes"
1,8,7,"1-8-7","DEM","1",182,"Yes"
1,9,13,"1-9-13","REP","1",213,"Yes"
1,11,2,"1-11-2","REP","1",252,"Yes"
1,13,16,"1-13-16","REP","1",316,"Yes"
1,13,21,"1-13-21","REP","1",321,"Yes"
1,13,22,"1-13-22","REP","1",322,"Yes"
1,14,9,"1-14-9","REP","1",334,"Yes"
1,16,1,"1-16-1","REP","1",376,"Yes"
1,17,18,"1-17-18","REP","1",418,"Yes"
1,18,1,"1-18-1","REP","1",426,"Yes"
1,18,15,"1-18-15","REP","1",440,"Yes"
1,18,24,"1-18-24","DEM","1",448,"Yes"
1,19,2,"1-19-2","REP","1",452,"Yes"
1,20,4,"1-20-4","REP","1",479,"Yes"
1,20,19,"1-20-19","DEM","1",494,"Yes"
1,22,15,"1-22-15","REP","1",540,"Yes"
1,24,11,"1-24-11","REP","1",586,"Yes"
1,24,15,"1-24-15","REP","1",590,"Yes"
1,26,11,"1-26-11","REP","1",636,"Yes"
1,26,18,"1-26-18","REP","1",643,"Yes"
1,29,19,"1-29-19","DEM","1",719,"Yes"
1,29,23,"1-29-23","REP","1",723,"Yes"
1,29,25,"1-29-25","REP","1",725,"Yes"
1,30,7,"1-30-7","DEM","1",732,"Yes"
1,30,12,"1-30-12","REP","1",737,"Yes"
1,31,7,"1-31-7","REP","1",757,"Yes"
1,31,13,"1-31-13","REP","1",763,"Yes"
1,32,24,"1-32-24","REP","1",799,"Yes"
1,33,12,"1-33-12","REP","1",812,"Yes"
1,34,9,"1-34-9","REP","1",834,"Yes"
1,35,7,"1-35-7","REP","1",857,"Yes"
1,35,18,"1-35-18","REP","1",868,"Yes"
1,36,1,"1-36-1","REP","1",876,"Yes"
1,37,4,"1-37-4","REP","1",904,"Yes"
1,38,3,"1-38-3","REP","1",928,"Yes"
1,38,13,"1-38-13","DEM","1",938,"Yes"
1,40,16,"1-40-16","REP","1",991,"Yes"
1,41,11,"1-41-11","REP","1",1011,"Yes"
1,41,18,"1-41-18","DEM","1",1018,"Yes"
1,42,6,"1-42-6","REP","1",1031,"Yes"
1,42,25,"1-42-25","REP","1",1050,"Yes"
1,43,3,"1-43-3","REP","1",1053,"Yes"
1,43,5,"1-43-5","REP","1",1055,"Yes"
1,44,3,"1-44-3","REP","1",1078,"Yes"
1,44,20,"1-44-20","REP","1",1095,"Yes"
1,45,1,"1-45-1","REP","1",1101,"Yes"
1,45,21,"1-45-21","REP","1",1121,"Yes"
1,48,12,"1-48-12","REP","1",1187,"Yes"
1,48,16,"1-48-16","REP","1",1191,"Yes"
1,49,1,"1-49-1","REP","1",1201,"Yes"
1,50,16,"1-50-16","REP","1",1241,"Yes"
1,50,17,"1-50-17","REP","1",1242,"Yes"
1,51,7,"1-51-7","REP","1",1257,"Yes"
1,51,13,"1-51-13","REP","1",1263,"Yes"
1,51,16,"1-51-16","DEM","1",1266,"Yes"
1,53,11,"1-53-11","REP","1",1311,"Yes"
1,53,25,"1-53-25","REP","1",1325,"Yes"
1,54,21,"1-54-21","DEM","1",1346,"Yes"
1,56,5,"1-56-5","REP","1",1380,"Yes"
1,56,23,"1-56-23","REP","1",1398,"Yes"
1,57,4,"1-57-4","REP","1",1404,"Yes"
1,57,8,"1-57-8","REP","1",1408,"Yes"
1,57,21,"1-57-21","REP","1",1421,"Yes"
1,58,8,"1-58-8","REP","1",1433,"No"
1,59,1,"1-59-1","REP","1",1451,"Yes"
1,59,3,"1-59-3","DEM","1",1453,"Yes"
1,60,1,"1-60-1","REP","1",1476,"Yes"
1,60,14,"1-60-14","REP","1",1489,"Yes"
1,61,10,"1-61-10","REP","1",1510,"Yes"
1,63,2,"1-63-2","REP","1",1552,"Yes"
1,63,6,"1-63-6","REP","1",1556,"No"
1,63,7,"1-63-7","REP","1",1557,"Yes"
1,63,23,"1-63-23","REP","1",1573,"Yes"
