"scanner_id","batch_id","record_id","imprinted_id","ballot_type","storage_location","cvr_number","audited"
1,1,1,"1-1-1","Rep","Box 1",1,"Yes"
1,1,5,"1-1-5","Rep","Box 1",5,"Yes"
1,1,13,"1-1-13","Rep","Box 1",11,"Yes"
1,1,14,"1-1-14","Rep","Box 1",12,"Yes"
1,1,18,"1-1-18","Rep","Box 1",16,"Yes"
1,2,5,"1-2-5","Rep","Box 1",30,"Yes"
1,2,16,"1-2-16","Rep","Box 1",44,"Yes"
1,3,23,"1-3-23","Rep","Box 1",75,"Yes"
1,4,17,"1-4-17","Rep","Box 1",94,"Yes"
1,5,22,"1-5-22","Rep","Box 1",117,"Yes"
1,6,2,"1-6-2","Rep","Box 1",127,"Yes"
1,6,5,"1-6-5","Rep","Box 1",129,"Yes"
1,6,10,"1-6-10","Rep","Box 1",134,"Yes"
1,6,16,"1-6-16","Rep","Box 1",136,"Yes"
1,7,15,"1-7-15","Rep","Box 1",162,"Yes"
1,7,16,"1-7-16","Rep","Box 1",173,"Yes"
1,8,11,"1-8-11","Rep","Box 1",183,"Yes"
1,9,12,"1-9-12","Rep","Box 1",210,"Yes"
1,9,16,"1-9-16","Rep","Box 1",212,"Yes"
1,10,4,"1-10-4","Rep","Box 1",228,"Yes"
1,10,18,"1-10-18","Rep","Box 1",238,"Yes"
1,10,21,"1-10-21","Rep","Box 1",240,"Yes"
1,11,5,"1-11-5","Rep","Box 1",255,"Yes"
1,11,24,"1-11-24","Dem","Box 1",270,"Yes"
1,12,5,"1-12-5","Rep","Box 1",280,"Yes"
1,12,11,"1-12-11","Rep","Box 1",285,"Yes"
1,12,12,"1-12-12","Dem","Box 1",286,"Yes"
1,12,15,"1-12-15","Rep","Box 1",300,"Yes"
1,12,25,"1-12-25","Rep","Box 1",298,"Yes"
1,13,9,"1-13-9","Rep","Box 1",309,"Yes"
1,14,15,"1-14-15","Rep","Box 1",336,"Yes"
1,14,22,"1-14-22","Rep","Box 1",342,"Yes"
1,15,18,"1-15-18","Rep","Box 1",365,"Yes"
1,16,8,"1-16-8","Rep","Box 1",382,"Yes"
1,17,8,"1-17-8","Rep","Box 1",403,"Yes"
1,17,15,"1-17-15","Rep","Box 1",409,"Yes"
1,17,18,"1-17-18","Rep","Box 1",412,"Yes"
1,18,1,"1-18-1","Dem","Box 1",426,"Yes"
1,19,17,"1-19-17","Rep","Box 1",472,"Yes"
1,20,12,"1-20-12","Rep","Box 1",484,"Yes"
1,20,16,"1-20-16","Rep","Box 1",487,"Yes"
1,21,10,"1-21-10","Rep","Box 1",506,"Yes"
1,22,2,"1-22-2","Dem","Box 1",527,"No"
1,22,10,"1-22-10","Rep","Box 1",535,"Yes"
1,22,18,"1-22-18","Rep","Box 1",540,"Yes"
1,23,13,"1-23-13","Rep","Box 1",559,"Yes"
1,23,14,"1-23-14","Rep","Box 1",571,"Yes"
1,24,10,"1-24-10","Rep","Box 1",595,"Yes"
1,24,13,"1-24-13","Rep","Box 1",587,"Yes"
1,26,12,"1-26-12","Rep","Box 1",635,"Yes"
1,27,14,"1-27-14","Dem","Box 1",659,"Yes"
1,27,18,"1-27-18","Rep","Box 1",662,"Yes"
1,28,9,"1-28-9","Rep","Box 1",682,"Yes"
1,29,19,"1-29-19","Rep","Box 1",705,"Yes"
1,30,25,"1-30-25","Rep","Box 1",733,"Yes"
1,31,4,"1-31-4","Rep","Box 1",762,"Yes"
1,32,4,"1-32-4","Rep","Box 1",769,"Yes"
1,32,12,"1-32-12","Rep","Box 1",775,"Yes"
1,32,14,"1-32-14","Rep","Box 1",788,"Yes"
1,33,12,"1-33-12","Rep","Box 1",800,"Yes"
1,33,15,"1-33-15","Rep","Box 1",802,"Yes"
1,33,21,"1-33-21","Rep","Box 1",814,"Yes"
1,34,4,"1-34-4","Rep","Box 1",819,"Yes"
1,34,6,"1-34-6","Rep","Box 1",821,"Yes"
1,34,7,"1-34-7","Rep","Box 1",827,"Yes"
1,34,10,"1-34-10","Rep","Box 1",830,"Yes"
1,35,2,"1-35-2","Rep","Box 1",842,"Yes"
1,35,6,"1-35-6","Rep","Box 1",845,"Yes"
1,35,23,"1-35-23","Rep","Box 1",861,"Yes"
1,36,13,"1-36-13","Rep","Box 1",873,"Yes"
1,37,14,"1-37-14","Rep","Box 1",901,"Yes"
1,37,18,"1-37-18","Rep","Box 1",905,"Yes"
1,38,6,"1-38-6","Rep","Box 1",920,"Yes"
1,38,7,"1-38-7","Rep","Box 1",921,"Yes"
1,38,11,"1-38-11","Rep","Box 1",925,"Yes"
1,39,13,"1-39-13","Rep","Box 1",953,"Yes"
1,39,18,"1-39-18","Rep","Box 1",957,"Yes"
1,39,23,"1-39-23","Rep","Box 1",961,"Yes"
1,40,12,"1-40-12","Rep","Box 1",987,"Yes"
1,40,15,"1-40-15","Dem","Box 1",977,"Yes"
1,40,16,"1-40-16","Rep","Box 1",978,"Yes"
1,41,2,"1-41-2","Dem","Box 1",992,"Yes"
1,41,3,"1-41-3","Rep","Box 1",993,"Yes"
1,41,7,"1-41-7","Rep","Box 1",997,"Yes"
1,42,6,"1-42-6","Rep","Box 2",1010,"Yes"
1,42,25,"1-42-25","Rep","Box 2",1030,"Yes"
1,43,13,"1-43-13","Rep","Box 2",1049,"Yes"
1,44,2,"1-44-2","Rep","Box 2",1056,"Yes"
1,44,19,"1-44-19","Rep","Box 2",1067,"Yes"
1,44,24,"1-44-24","Dem","Box 2",1070,"Yes"
1,45,15,"1-45-15","Rep","Box 2",1094,"Yes"
1,46,17,"1-46-17","Rep","Box 2",1117,"Yes"
1,46,20,"1-46-20","Rep","Box 2",1119,"Yes"
1,46,21,"1-46-21","Rep","Box 2",1120,"Yes"
1,48,8,"1-48-8","Rep","Box 2",1163,"Yes"
1,49,3,"1-49-3","Rep","Box 2",1183,"Yes"
1,50,5,"1-50-5","Dem","Box 2",1208,"Yes"
1,50,20,"1-50-20","Dem","Box 2",1222,"Yes"
1,50,23,"1-50-23","Rep","Box 2",1230,"No"
1,51,19,"1-51-19","Rep","Box 2",1247,"Yes"
1,52,5,"1-52-5","Rep","Box 2",1260,"Yes"
1,53,5,"1-53-5","Rep","Box 2",1285,"Yes"
1,53,23,"1-53-23","Rep","Box 2",1300,"Yes"
1,54,23,"1-54-23","Rep","Box 2",1322,"Yes"
1,57,7,"1-57-7","Rep","Box 2",1382,"Yes"
1,58,8,"1-58-8","Dem","Box 2",1412,"Yes"
1,58,13,"1-58-13","Rep","Box 2",1417,"Yes"
1,59,11,"1-59-11","Rep","Box 2",1438,"Yes"
1,61,4,"1-61-4","Rep","Box 2",1480,"Yes"
1,63,5,"1-63-5","Rep","Box 2",1530,"Yes"
1,63,16,"1-63-16","Rep","Box 2",1541,"Yes"
1,64,3,"1-64-3","Rep","Box 2",1570,"Yes"
1,64,5,"1-64-5","Rep","Box 2",1572,"Yes"
1,64,6,"1-64-6","Rep","Box 2",1554,"Yes"
1,65,11,"1-65-11","Rep","Box 2",1589,"Yes"
1,66,2,"1-66-2","Rep","Box 2",1590,"Yes"
1,66,6,"1-66-6","Rep","Box 2",1593,"Yes"
1,67,3,"1-67-3","Rep","Box 2",1607,"Yes"
1,67,9,"1-67-9","Rep","Box 2",1627,"No"
1,67,18,"1-67-18","Rep","Box 2",1619,"Yes"
1,67,20,"1-67-20","Rep","Box 2",1621,"Yes"
1,68,15,"1-68-15","Rep","Box 2",1644,"Yes"
1,69,9,"1-69-9","Rep","Box 2",1661,"Yes"
1,69,14,"1-69-14","Dem","Box 2",1666,"Yes"
1,69,21,"1-69-21","Rep","Box 2",1673,"Yes"
1,69,23,"1-69-23","Dem","Box 2",1675,"Yes"
1,70,6,"1-70-6","Rep","8 Day Hold",1689,"Yes"
1,70,8,"1-70-8","Dem","8 Day Hold",1691,"Yes"
1,70,13,"1-70-13","Rep","8 Day Hold",1695,"Yes"
