"scanner_id","batch_id","record_id","imprinted_id","ballot_type","storage_location","cvr_number","audited"
1,6,19,"1-6-19","D346","TUB 1",268,"Yes"
1,27,5,"1-27-5","D346","TUB 1",1278,"Yes"
1,27,32,"1-27-32","R362","TUB 1",1304,"Yes"
1,28,18,"1-28-18","R46","TUB 1",1341,"Yes"
1,29,1,"1-29-1","R347","TUB 1",1375,"Yes"
1,29,10,"1-29-10","D346","TUB 1",1384,"Yes"
1,32,50,"1-32-50","R346","TUB 2",1572,"Yes"
1,36,29,"1-36-29","R47","TUB 2",1753,"Yes"
1,43,6,"1-43-6","R46","TUB 2",2097,"Yes"
1,45,1,"1-45-1","D346","TUB 2",2146,"Yes"
1,48,33,"1-48-33","D347","TUB 2",2324,"Yes"
1,73,49,"1-73-49","D346","TUB 3",3538,"Yes"
1,75,40,"1-75-40","R346","TUB 3",3631,"Yes"
1,83,31,"1-83-31","D346","TUB 3",4017,"Yes"
1,85,13,"1-85-13","R347","TUB 3",4100,"Yes"
1,86,45,"1-86-45","D362","TUB 3",4179,"Yes"
1,87,2,"1-87-2","D347","TUB 3",4189,"Yes"
1,93,27,"1-93-27","D346","TUB 3",4486,"Yes"
1,108,16,"1-108-16","R346","TUB 4",5156,"Yes"
1,125,15,"1-125-15","R347","TUB 4",5942,"Yes"
1,127,27,"1-127-27","D346","TUB 4",6053,"Yes"
1,128,49,"1-128-49","R362","TUB 4",6124,"Yes"
1,133,31,"1-133-31","D346","TUB 4",6342,"Yes"
1,136,45,"1-136-45","D346","Tub 5",6458,"Yes"
1,142,16,"1-142-16","R346","Tub 5",6680,"Yes"
1,144,15,"1-144-15","D46","Tub 5",6745,"Yes"
1,146,5,"1-146-5","D346","Tub 5",6836,"Yes"
1,151,44,"1-151-44","D346","Tub 5",7047,"Yes"
1,156,36,"1-156-36","R346","Tub 5",7291,"Yes"
1,158,7,"1-158-7","D362","Tub 5",7363,"Yes"
1,166,33,"1-166-33","D347","Tub 5",7783,"Yes"
1,167,43,"1-167-43","D347","Tub 5",7844,"Yes"
1,169,24,"1-169-24","R346","Tub 5",7924,"Yes"
1,174,7,"1-174-7","D346","TUB 6",8103,"Yes"
1,184,20,"1-184-20","D346","TUB 6",8579,"Yes"
1,191,22,"1-191-22","D346","TUB 6",8901,"Yes"
1,195,1,"1-195-1","D347","TUB 6",9044,"Yes"
1,196,1,"1-196-1","R347","TUB 6",9094,"Yes"
1,208,40,"1-208-40","D346","TUB 6",9718,"Yes"
1,215,35,"1-215-35","D346","TUB 7",10015,"Yes"
1,215,49,"1-215-49","R62","TUB 7",10029,"Yes"
1,221,49,"1-221-49","D346","TUB 7",10329,"Yes"
1,222,2,"1-222-2","D47","TUB 7",10331,"Yes"
1,225,3,"1-225-3","D47","TUB 7",10483,"Yes"
1,228,22,"1-228-22","D347","TUB 7",10621,"Yes"
1,229,22,"1-229-22","D346","TUB 7",10672,"Yes"
1,230,25,"1-230-25","D346","TUB 7",10718,"Yes"
1,233,20,"1-233-20","D347","TUB 7",10861,"Yes"
1,234,11,"1-234-11","D47","TUB 7",10904,"Yes"
1,237,1,"1-237-1","R362","TUB 7",10988,"Yes"
1,239,39,"1-239-39","R346","TUB 7",11121,"Yes"
1,240,5,"1-240-5","R346","TUB 7",11137,"Yes"
1,242,26,"1-242-26","D362","TUB 7",11257,"Yes"
1,250,35,"1-250-35","D347","Tub 8",11622,"Yes"
1,253,31,"1-253-31","D347","Tub 8",11765,"Yes"
1,257,44,"1-257-44","D347","Tub 8",11977,"Yes"
1,261,11,"1-261-11","D46","Tub 8",12146,"Yes"
1,261,46,"1-261-46","D346","Tub 8",12181,"Yes"
1,262,19,"1-262-19","R346","Tub 8",12204,"Yes"
1,269,6,"1-269-6","R346","Tub 8",12510,"Yes"
1,283,7,"1-283-7","D46","Tub 9",13060,"Yes"
1,283,48,"1-283-48","D46","Tub 9",13097,"Yes"
1,286,14,"1-286-14","D346","Tub 9",13213,"Yes"
1,299,16,"1-299-16","D347","Tub 9",13790,"Yes"
1,299,32,"1-299-32","R346","Tub 9",13806,"Yes"
1,300,34,"1-300-34","R346","Tub 9",13858,"Yes"
1,302,19,"1-302-19","R346","Tub 9",13943,"Yes"
1,307,2,"1-307-2","D346","Tub 9",14177,"Yes"
1,309,16,"1-309-16","D347","Tub 9",14290,"Yes"
1,311,40,"1-311-40","R346","Tub 9",14415,"Yes"
1,332,20,"1-332-20","R346","Tub 10",15379,"Yes"
1,332,29,"1-332-29","D346","Tub 10",15357,"Yes"
1,333,6,"1-333-6","R346","Tub 10",15388,"Yes"
1,340,8,"1-340-8","R347","Tub 10",15721,"Yes"
1,353,8,"1-353-8","D46","Tub 11",16296,"Yes"
1,376,48,"1-376-48","D346","Tub 11",17457,"Yes"
1,377,38,"1-377-38","D346","Tub 11",17495,"Yes"
1,388,12,"1-388-12","D347","Tub 12",17943,"Yes"
1,400,16,"1-400-16","R47","Tub 12",18548,"Yes"
1,404,39,"1-404-39","D347","Tub 12",18770,"Yes"
1,407,3,"1-407-3","R347","Tub 12",18865,"Yes"
1,407,22,"1-407-22","D346","Tub 12",18884,"Yes"
1,414,6,"1-414-6","D347","Tub 12",19204,"Yes"
1,423,37,"1-423-37","D46","TUB 13",19634,"Yes"
1,426,26,"1-426-26","D346","TUB 13",19772,"No"
1,426,28,"1-426-28","D346","TUB 13",19774,"Yes"
1,428,42,"1-428-42","D346","TUB 13",19885,"Yes"
1,433,4,"1-433-4","R346","TUB 13",20099,"Yes"
1,434,27,"1-434-27","D346","TUB 13",20169,"Yes"
1,441,4,"1-441-4","D362","TUB 13",20499,"Yes"
1,447,18,"1-447-18","R346","TUB 13",20841,"Yes"
1,453,11,"1-453-11","D347","TUB 14",21057,"Yes"
1,471,34,"1-471-34","D346","TUB 14",21946,"Yes"
1,471,37,"1-471-37","R346","TUB 14",21949,"Yes"
1,479,18,"1-479-18","R346","TUB 14",22290,"Yes"
1,484,1,"1-484-1","D347","TUB 15",22523,"Yes"
1,486,18,"1-486-18","D347","TUB 15",22640,"Yes"
1,493,48,"1-493-48","R346","TUB 15",22987,"Yes"
1,500,17,"1-500-17","D346","TUB 15",23299,"Yes"
1,500,21,"1-500-21","D346","TUB 15",23302,"Yes"
1,503,35,"1-503-35","R347","TUB 15",23469,"Yes"
1,506,28,"1-506-28","D346","TUB 15",23609,"Yes"
1,511,27,"1-511-27","D346","TUB 15",23852,"Yes"
1,511,40,"1-511-40","D346","TUB 15",23863,"Yes"
1,513,17,"1-513-17","R346","TUB 15",23944,"Yes"
1,514,18,"1-514-18","D347","TUB 16",23996,"Yes"
1,514,34,"1-514-34","R347","TUB 16",24012,"Yes"
1,523,7,"1-523-7","D347","TUB 16",24430,"Yes"
1,525,24,"1-525-24","R47","TUB 16",24547,"Yes"
1,527,44,"1-527-44","D362","TUB 16",24665,"Yes"
1,530,50,"1-530-50","D347","TUB 16",24823,"Yes"
1,536,32,"1-536-32","R346","TUB 16",25101,"Yes"
1,536,37,"1-536-37","D347","TUB 16",25106,"Yes"
1,539,48,"1-539-48","R346","TUB 16",25273,"Yes"
1,540,36,"1-540-36","D346","TUB 16",25309,"Yes"
1,547,48,"1-547-48","R346","TUB 17",25593,"Yes"
1,553,33,"1-553-33","D346","TUB 17",25869,"Yes"
1,557,9,"1-557-9","D362","TUB 17",26041,"Yes"
1,560,17,"1-560-17","D346","TUB 17",26199,"Yes"
1,569,4,"1-569-4","R347","TUB 17",26636,"Yes"
1,571,39,"1-571-39","D346","TUB 17",26768,"Yes"
1,576,36,"1-576-36","D47","TUB 17",27018,"Yes"
1,578,27,"1-578-27","D346","TUB 18",27109,"Yes"
1,594,42,"1-594-42","D346","TUB 18",27900,"Yes"
1,595,43,"1-595-43","R346","TUB 18",27950,"Yes"
1,600,45,"1-600-45","D347","TUB 18",28198,"Yes"
