"scanner_id","batch_id","record_id","imprinted_id","ballot_type","storage_location","cvr_number","audited"
1,3,12,"1-3-12","REP","1",62,"Yes"
1,3,25,"1-3-25","REP","1",75,"Yes"
1,5,12,"1-5-12","REP","1",111,"Yes"
1,5,14,"1-5-14","REP","1",113,"Yes"
1,7,5,"1-7-5","REP","1",153,"Yes"
1,7,12,"1-7-12","REP","1",160,"Yes"
1,8,10,"1-8-10","REP","1",183,"Yes"
1,9,12,"1-9-12","REP","1",211,"Yes"
1,10,23,"1-10-23","REP","1",247,"Yes"
1,11,7,"1-11-7","REP","1",256,"Yes"
1,12,2,"1-12-2","REP","1",276,"Yes"
1,12,21,"1-12-21","REP","1",294,"Yes"
1,13,2,"1-13-2","REP","1",301,"Yes"
1,14,7,"1-14-7","REP","1",331,"Yes"
1,14,11,"1-14-11","REP","1",335,"Yes"
1,16,5,"1-16-5","REP","1",379,"Yes"
1,16,20,"1-16-20","REP","1",394,"Yes"
1,17,1,"1-17-1","REP","1",400,"Yes"
1,17,2,"1-17-2","REP","1",401,"Yes"
1,20,10,"1-20-10","REP","1",484,"Yes"
1,21,14,"1-21-14","REP","1",513,"Yes"
1,22,20,"1-22-20","REP","1",544,"Yes"
1,24,19,"1-24-19","REP","1",593,"Yes"
1,25,3,"1-25-3","REP","1",602,"Yes"
1,26,6,"1-26-6","DEM","1",630,"Yes"
1,29,8,"1-29-8","REP","1",707,"Yes"
1,30,7,"1-30-7","DEM","1",731,"Yes"
1,31,9,"1-31-9","REP","1",758,"Yes"
1,31,24,"1-31-24","REP","1",772,"Yes"
1,32,1,"1-32-1","DEM","1",775,"Yes"
1,37,13,"1-37-13","REP","1",911,"Yes"
1,38,18,"1-38-18","REP","1",941,"Yes"
1,39,3,"1-39-3","DEM","1",951,"Yes"
1,39,9,"1-39-9","REP","1",957,"Yes"
1,41,19,"1-41-19","REP","1",1017,"Yes"
1,42,13,"1-42-13","REP","1",1036,"Yes"
1,45,16,"1-45-16","REP","1",1114,"Yes"
1,46,18,"1-46-18","REP","1",1141,"Yes"
1,48,21,"1-48-21","REP","1",1194,"Yes"
1,50,2,"1-50-2","REP","1",1225,"Yes"
1,50,9,"1-50-9","REP","1",1232,"Yes"
1,54,11,"1-54-11","DEM","2",1334,"Yes"
1,55,9,"1-55-9","REP","2",1357,"Yes"
1,55,13,"1-55-13","REP","2",1361,"Yes"
1,57,8,"1-57-8","REP","2",1406,"Yes"
1,58,15,"1-58-15","REP","2",1438,"Yes"
1,58,16,"1-58-16","REP","2",1439,"Yes"
1,59,4,"1-59-4","DEM","2",1452,"No"
1,60,9,"1-60-9","REP","2",1482,"Yes"
1,61,22,"1-61-22","REP","2",1519,"Yes"
1,62,9,"1-62-9","REP","2",1532,"Yes"
1,63,6,"1-63-6","REP","2",1554,"Yes"
