County,Device ID,Batch,# of Ballots,Location
Costilla,2,1,25,Clerks Office
Costilla,2,2,25,Clerks Office
Costilla,2,3,25,Clerks Office
Costilla,2,4,25,Clerks Office
Costilla,2,5,25,Clerks Office
Costilla,2,6,25,Clerks Office
Costilla,2,7,25,Clerks Office
Costilla,2,8,25,Clerks Office
Costilla,2,9,25,Clerks Office
Costilla,2,10,25,Clerks Office
Costilla,2,11,25,Clerks Office
Costilla,2,12,25,Clerks Office
Costilla,2,13,25,Clerks Office
Costilla,2,14,25,Clerks Office
Costilla,2,15,25,Clerks Office
Costilla,2,16,25,Clerks Office
Costilla,2,17,25,Clerks Office
Costilla,2,18,25,Clerks Office
Costilla,2,19,25,Clerks Office
Costilla,2,20,25,Clerks Office
Costilla,2,21,25,Clerks Office
Costilla,2,22,25,Clerks Office
Costilla,2,23,25,Clerks Office
Costilla,2,24,25,Clerks Office
Costilla,2,25,25,Clerks Office
Costilla,2,26,25,Clerks Office
Costilla,2,27,25,Clerks Office
Costilla,2,28,25,Clerks Office
Costilla,2,29,25,Clerks Office
Costilla,2,30,25,Clerks Office
Costilla,2,31,25,Clerks Office
Costilla,2,32,25,Clerks Office
Costilla,2,33,25,Clerks Office
Costilla,2,34,25,Clerks Office
Costilla,2,35,25,Clerks Office
Costilla,2,36,25,Clerks Office
Costilla,2,37,25,Clerks Office
Costilla,2,38,25,Clerks Office
Costilla,2,39,25,Clerks Office
Costilla,2,40,25,Clerks Office
Costilla,2,41,25,Clerks Office
Costilla,2,42,25,Clerks Office
Costilla,2,43,25,Clerks Office
Costilla,2,44,25,Clerks Office
Costilla,2,45,25,Clerks Office
Costilla,2,46,25,Clerks Office
Costilla,2,47,25,Clerks Office
Costilla,2,48,25,Clerks Office
Costilla,2,49,25,Clerks Office
Costilla,2,50,25,Clerks Office
Costilla,2,51,25,Clerks Office
Costilla,2,52,25,Clerks Office
Costilla,2,53,25,Clerks Office
Costilla,2,54,25,Clerks Office
Costilla,2,55,25,Clerks Office
Costilla,2,56,25,Clerks Office
Costilla,2,57,25,Clerks Office
Costilla,2,58,25,Clerks Office
Costilla,2,59,25,Clerks Office
Costilla,2,60,25,Clerks Office
Costilla,2,61,25,Clerks Office
Costilla,2,62,10,Clerks Office
Costilla,2,63,25,Clerks Office
Costilla,2,64,7,Clerks Office
