"scanner_id","batch_id","record_id","imprinted_id","ballot_type","storage_location","cvr_number","audited"
1,1,9,"1-1-9","DEM","1",9,"Yes"
1,6,6,"1-6-6","DEM","1",131,"Yes"
1,9,11,"1-9-11","DEM","1",211,"Yes"
1,12,13,"1-12-13","DEM","1",288,"Yes"
1,13,13,"1-13-13","REP","1",313,"Yes"
1,13,23,"1-13-23","REP","1",323,"Yes"
1,17,10,"1-17-10","REP","1",410,"Yes"
1,18,17,"1-18-17","DEM","1",442,"Yes"
1,20,18,"1-20-18","DEM","1",493,"Yes"
1,23,3,"1-23-3","DEM","1",553,"Yes"
1,24,8,"1-24-8","DEM","1",583,"Yes"
1,24,25,"1-24-25","DEM","1",600,"Yes"
1,26,5,"1-26-5","DEM","1",630,"Yes"
1,27,16,"1-27-16","REP","1",665,"Yes"
1,33,7,"1-33-7","DEM","1",807,"Yes"
1,39,6,"1-39-6","REP","1",956,"Yes"
1,39,21,"1-39-21","REP","1",971,"Yes"
1,45,15,"1-45-15","REP","1",1115,"Yes"
1,46,7,"1-46-7","DEM","1",1132,"Yes"
1,47,1,"1-47-1","DEM","2",1151,"Yes"
1,49,11,"1-49-11","DEM","2",1211,"Yes"
1,50,13,"1-50-13","DEM","2",1238,"Yes"
1,52,23,"1-52-23","DEM","2",1298,"Yes"
1,53,3,"1-53-3","DEM","2",1303,"Yes"
1,53,5,"1-53-5","DEM","2",1305,"Yes"
1,53,9,"1-53-9","DEM","2",1309,"Yes"
1,57,19,"1-57-19","DEM","2",1419,"Yes"
1,57,23,"1-57-23","DEM","2",1423,"Yes"
1,58,12,"1-58-12","REP","2",1437,"Yes"
1,60,22,"1-60-22","DEM","2",1496,"Yes"
1,61,2,"1-61-2","REP","2",1502,"Yes"
1,62,8,"1-62-8","DEM","2",1533,"Yes"
1,64,19,"1-64-19","DEM","2",1594,"Yes"
1,66,5,"1-66-5","DEM","2",1630,"Yes"
1,66,6,"1-66-6","DEM","2",1631,"Yes"
1,68,21,"1-68-21","REP","2",1695,"Yes"
1,70,5,"1-70-5","DEM","2",1730,"Yes"
1,71,16,"1-71-16","REP","2",1766,"Yes"
1,74,8,"1-74-8","REP","2",1833,"Yes"
1,77,15,"1-77-15","DEM","2",1915,"Yes"
1,79,11,"1-79-11","REP","2",1961,"Yes"
1,82,12,"1-82-12","REP","2",2037,"Yes"
1,86,2,"1-86-2","REP","3",2127,"Yes"
1,86,13,"1-86-13","REP","3",2138,"Yes"
1,87,3,"1-87-3","DEM","3",2153,"Yes"
1,88,20,"1-88-20","DEM","3",2195,"Yes"
1,89,15,"1-89-15","DEM","3",2215,"Yes"
1,90,4,"1-90-4","DEM","3",2229,"Yes"
1,93,15,"1-93-15","DEM","3",2315,"Yes"
1,95,17,"1-95-17","DEM","3",2367,"Yes"
1,96,3,"1-96-3","DEM","3",2378,"Yes"
1,96,18,"1-96-18","DEM","3",2393,"Yes"
1,99,21,"1-99-21","REP","3",2471,"Yes"
1,111,10,"1-111-10","DEM","3",2760,"Yes"
1,114,13,"1-114-13","DEM","3",2838,"Yes"
1,114,19,"1-114-19","DEM","3",2844,"Yes"
1,117,4,"1-117-4","DEM","3",2904,"Yes"
1,120,10,"1-120-10","DEM","3",2985,"Yes"
1,121,7,"1-121-7","REP","3",3007,"Yes"
1,121,19,"1-121-19","REP","3",3019,"Yes"
1,124,17,"1-124-17","DEM","3",3092,"Yes"
1,125,21,"1-125-21","REP","3",3121,"Yes"
1,126,6,"1-126-6","REP","3",3131,"Yes"
1,127,22,"1-127-22","DEM","3",3172,"Yes"
1,133,22,"1-133-22","DEM","3",3322,"Yes"
1,133,24,"1-133-24","DEM","3",3324,"Yes"
1,136,4,"1-136-4","DEM","3",3379,"Yes"
1,136,12,"1-136-12","DEM","3",3387,"Yes"
1,139,10,"1-139-10","DEM","4",3460,"Yes"
1,139,20,"1-139-20","DEM","4",3470,"Yes"
1,141,11,"1-141-11","DEM","4",3511,"Yes"
1,143,12,"1-143-12","DEM","4",3562,"Yes"
1,145,3,"1-145-3","DEM","4",3603,"Yes"
1,149,6,"1-149-6","REP","4",3706,"Yes"
1,149,23,"1-149-23","REP","4",3723,"Yes"
1,152,13,"1-152-13","DEM","4",3788,"Yes"
1,154,3,"1-154-3","DEM","4",3828,"Yes"
1,155,24,"1-155-24","DEM","4",3874,"Yes"
1,166,7,"1-166-7","DEM","4",4132,"Yes"
1,168,21,"1-168-21","REP","4",4196,"Yes"
1,169,25,"1-169-25","DEM","4",4225,"Yes"
1,170,12,"1-170-12","DEM","4",4237,"Yes"
1,171,5,"1-171-5","DEM","4",4255,"Yes"
1,171,18,"1-171-18","DEM","4",4268,"Yes"
1,173,13,"1-173-13","DEM","4",4312,"Yes"
1,179,25,"1-179-25","DEM","4",4475,"Yes"
1,181,19,"1-181-19","DEM","4",4518,"Yes"
1,183,13,"1-183-13","REP","4",4538,"Yes"
1,185,15,"1-185-15","DEM","4",4590,"Yes"
1,186,1,"1-186-1","DEM","4",4601,"Yes"
