"scanner_id","batch_id","record_id","imprinted_id","ballot_type","storage_location","cvr_number","audited"
1,9,15,"1-9-15","61-REP","1",127,"Yes"
1,27,18,"1-27-18","61-DEM","1",554,"Yes"
1,32,23,"1-32-23","54-REP","1",657,"Yes"
1,36,13,"1-36-13","61-REP","1",759,"Yes"
1,36,24,"1-36-24","61-REP","1",757,"Yes"
1,38,11,"1-38-11","54-REP","1",795,"Yes"
1,42,2,"1-42-2","61-REP","1",849,"Yes"
1,50,19,"1-50-19","54-REP","1",1047,"Yes"
1,61,5,"1-61-5","61-DEM","1",1308,"Yes"
1,64,13,"1-64-13","61-DEM","1",1396,"Yes"
1,68,8,"1-68-8","61-REP","1",1479,"Yes"
1,77,9,"1-77-9","54-REP","2",1673,"Yes"
1,82,3,"1-82-3","54-REP","2",1750,"Yes"
1,86,1,"1-86-1","54-REP","2",1760,"Yes"
1,96,5,"1-96-5","61-DEM","2",1844,"Yes"
1,96,25,"1-96-25","61-REP","2",1864,"Yes"
1,98,22,"1-98-22","61-REP","2",1910,"Yes"
1,107,3,"1-107-3","54-REP","2",2035,"Yes"
1,107,10,"1-107-10","61-DEM","2",2042,"Yes"
1,108,10,"1-108-10","61-DEM","2",2062,"Yes"
1,115,13,"1-115-13","54-REP","2",2214,"Yes"
1,118,4,"1-118-4","61-REP","2",2268,"Yes"
1,133,11,"1-133-11","61-REP","2",2636,"Yes"
1,137,10,"1-137-10","61-REP","2",2735,"Yes"
1,142,10,"1-142-10","61-REP","2",2863,"No"
1,142,39,"1-142-39","54-REP","2",2892,"Yes"
1,149,4,"1-149-4","61-DEM","2",3047,"Yes"
1,149,18,"1-149-18","61-DEM","2",3061,"Yes"
1,156,18,"1-156-18","61-DEM","2",3241,"Yes"
1,169,17,"1-169-17","54-REP","3",3576,"Yes"
1,172,5,"1-172-5","61-REP","3",3645,"Yes"
1,173,17,"1-173-17","61-DEM","3",3682,"Yes"
1,174,19,"1-174-19","54-REP","3",3709,"Yes"
1,184,3,"1-184-3","54-DEM","3",3952,"Yes"
1,194,10,"1-194-10","61-DEM","3",4140,"Yes"
1,194,25,"1-194-25","61-DEM","3",4155,"Yes"
1,215,4,"1-215-4","61-DEM","3",4316,"Yes"
1,233,22,"1-233-22","61-DEM","3",4443,"Yes"
1,242,20,"1-242-20","61-DEM","4",4593,"Yes"
1,247,9,"1-247-9","61-REP","4",4686,"No"
1,251,7,"1-251-7","61-DEM","4",4756,"Yes"
1,253,19,"1-253-19","54-DEM","4",4817,"Yes"
1,270,6,"1-270-6","61-REP","4",5194,"Yes"
1,276,8,"1-276-8","61-REP","4",5350,"Yes"
1,280,6,"1-280-6","61-REP","4",5437,"Yes"
1,281,20,"1-281-20","61-REP","4",5474,"Yes"
1,299,20,"1-299-20","54-REP","4",5909,"Yes"
1,306,11,"1-306-11","61-DEM","4",5998,"Yes"
1,318,7,"1-318-7","61-REP","5",6213,"Yes"
1,324,9,"1-324-9","61-DEM","5",6356,"Yes"
1,330,3,"1-330-3","61-REP","5",6495,"Yes"
1,331,14,"1-331-14","61-DEM","5",6532,"Yes"
1,331,16,"1-331-16","61-DEM","5",6534,"Yes"
1,332,6,"1-332-6","61-REP","5",6549,"Yes"
1,334,14,"1-334-14","54-REP","5",6605,"Yes"
1,334,27,"1-334-27","61-REP","5",6618,"Yes"
1,340,12,"1-340-12","61-REP","5",6751,"Yes"
1,345,21,"1-345-21","61-DEM","5",6851,"Yes"
1,349,12,"1-349-12","61-REP","5",6911,"Yes"
1,354,17,"1-354-17","54-DEM","5",6972,"Yes"
1,365,9,"1-365-9","61-DEM","5",7075,"Yes"
1,371,4,"1-371-4","54-REP","5",7134,"Yes"
1,373,3,"1-373-3","61-REP","5",7166,"Yes"
1,374,16,"1-374-16","61-DEM","5",7194,"Yes"
1,377,6,"1-377-6","54-REP","5",7246,"Yes"
1,378,19,"1-378-19","61-DEM","5",7280,"Yes"
