"scanner_id","batch_id","record_id","imprinted_id","ballot_type","storage_location","cvr_number","audited"
2,5,8,"2-5-8","REP",,108,"Yes"
2,5,23,"2-5-23","REP",,123,"Yes"
2,6,3,"2-6-3","REP",,128,"Yes"
2,6,11,"2-6-11","REP",,136,"Yes"
2,7,13,"2-7-13","REP",,163,"No"
2,7,15,"2-7-15","REP",,165,"Yes"
2,8,2,"2-8-2","REP",,177,"Yes"
2,10,18,"2-10-18","REP",,243,"Yes"
2,10,24,"2-10-24","REP",,249,"Yes"
2,11,11,"2-11-11","REP",,261,"Yes"
2,12,13,"2-12-13","REP",,287,"Yes"
2,12,22,"2-12-22","REP",,296,"Yes"
2,13,5,"2-13-5","REP",,305,"Yes"
2,13,17,"2-13-17","REP",,316,"Yes"
2,13,21,"2-13-21","REP",,320,"Yes"
2,14,19,"2-14-19","DEM",,343,"Yes"
2,14,21,"2-14-21","DEM",,345,"Yes"
2,15,12,"2-15-12","REP",,362,"Yes"
2,16,9,"2-16-9","REP",,384,"Yes"
2,16,18,"2-16-18","REP",,393,"Yes"
2,16,23,"2-16-23","REP",,398,"Yes"
2,17,25,"2-17-25","REP",,424,"Yes"
2,18,17,"2-18-17","REP",,442,"Yes"
2,24,1,"2-24-1","DEM",,554,"Yes"
2,25,8,"2-25-8","REP",,586,"Yes"
2,26,13,"2-26-13","REP",,616,"Yes"
2,26,21,"2-26-21","REP",,624,"Yes"
2,28,16,"2-28-16","REP",,669,"Yes"
2,30,3,"2-30-3","DEM",,705,"Yes"
2,30,23,"2-30-23","DEM",,725,"Yes"
2,31,2,"2-31-2","REP",,730,"Yes"
2,31,4,"2-31-4","REP",,732,"Yes"
2,31,12,"2-31-12","REP",,740,"Yes"
2,32,8,"2-32-8","REP",,761,"Yes"
2,33,14,"2-33-14","REP",,792,"Yes"
2,34,6,"2-34-6","REP",,809,"Yes"
2,34,19,"2-34-19","REP",,822,"Yes"
2,35,6,"2-35-6","DEM",,834,"Yes"
2,35,7,"2-35-7","DEM",,835,"Yes"
2,35,21,"2-35-21","DEM",,847,"Yes"
2,36,1,"2-36-1","REP",,854,"Yes"
2,36,5,"2-36-5","REP",,858,"Yes"
2,36,10,"2-36-10","REP",,863,"Yes"
2,36,14,"2-36-14","REP",,867,"Yes"
2,36,16,"2-36-16","REP",,869,"Yes"
2,37,17,"2-37-17","REP",,895,"Yes"
2,39,9,"2-39-9","REP",,937,"Yes"
2,39,13,"2-39-13","REP",,941,"Yes"
2,39,16,"2-39-16","REP",,944,"Yes"
2,40,21,"2-40-21","REP",,974,"Yes"
2,43,8,"2-43-8","REP",,1036,"Yes"
2,43,10,"2-43-10","REP",,1038,"Yes"
2,43,11,"2-43-11","REP",,1039,"Yes"
2,44,19,"2-44-19","DEM",,1072,"Yes"
2,45,20,"2-45-20","REP",,1094,"Yes"
2,45,23,"2-45-23","REP",,1097,"Yes"
2,46,17,"2-46-17","REP",,1118,"Yes"
2,46,21,"2-46-21","REP",,1122,"Yes"
2,47,11,"2-47-11","DEM",,1137,"Yes"
2,47,18,"2-47-18","DEM",,1144,"Yes"
2,47,25,"2-47-25","DEM",,1151,"Yes"
2,49,2,"2-49-2","REP",,1178,"Yes"
2,50,23,"2-50-23","REP",,1224,"Yes"
2,53,18,"2-53-18","REP",,1293,"Yes"
2,53,23,"2-53-23","REP",,1298,"Yes"
2,55,23,"2-55-23","DEM",,1349,"Yes"
2,57,14,"2-57-14","REP",,1389,"Yes"
2,57,23,"2-57-23","REP",,1398,"Yes"
2,58,4,"2-58-4","REP",,1405,"Yes"
2,58,9,"2-58-9","REP",,1410,"Yes"
2,58,11,"2-58-11","REP",,1412,"Yes"
2,59,8,"2-59-8","DEM",,1434,"Yes"
2,59,19,"2-59-19","DEM",,1445,"Yes"
2,60,12,"2-60-12","REP",,1463,"Yes"
2,61,15,"2-61-15","REP",,1491,"Yes"
2,62,11,"2-62-11","REP",,1512,"Yes"
2,63,9,"2-63-9","REP",,1535,"Yes"
2,63,14,"2-63-14","REP",,1540,"Yes"
2,64,4,"2-64-4","REP",,1555,"Yes"
2,66,24,"2-66-24","REP",,1624,"Yes"
2,68,8,"2-68-8","REP",,1659,"Yes"
2,69,21,"2-69-21","DEM",,1695,"Yes"
2,69,22,"2-69-22","DEM",,1696,"Yes"
2,72,6,"2-72-6","REP",,1757,"Yes"
2,72,7,"2-72-7","REP",,1758,"Yes"
2,73,1,"2-73-1","DEM",,1777,"Yes"
2,73,13,"2-73-13","DEM",,1789,"Yes"
2,73,14,"2-73-14","DEM",,1790,"Yes"
2,73,16,"2-73-16","DEM",,1792,"Yes"
2,74,8,"2-74-8","REP",,1809,"Yes"
2,76,22,"2-76-22","DEM",,1873,"Yes"
2,77,9,"2-77-9","REP",,1885,"Yes"
2,78,19,"2-78-19","DEM",,1923,"Yes"
2,79,1,"2-79-1","REP",,1926,"Yes"
2,79,2,"2-79-2","REP",,1927,"Yes"
2,79,21,"2-79-21","REP",,1946,"Yes"
