"scanner_id","batch_id","record_id","imprinted_id","ballot_type","storage_location","cvr_number","audited"
1,1,3,"1-1-3","2","Box 1",3,"Yes"
1,1,4,"1-1-4","1","Box 1",4,"Yes"
1,1,22,"1-1-22","2","Box 1",22,"Yes"
1,1,23,"1-1-23","2","Box 1",23,"Yes"
1,2,10,"1-2-10","2","Box 1",35,"Yes"
1,2,16,"1-2-16","1","Box 1",41,"Yes"
1,2,17,"1-2-17","1","Box 1",42,"Yes"
1,2,24,"1-2-24","2","Box 1",49,"Yes"
1,3,9,"1-3-9","2","Box 1",59,"Yes"
1,3,11,"1-3-11","2","Box 1",61,"Yes"
1,3,18,"1-3-18","2","Box 1",67,"Yes"
1,3,20,"1-3-20","2","Box 1",69,"Yes"
1,3,21,"1-3-21","1","Box 1",70,"Yes"
1,3,24,"1-3-24","1","Box 1",73,"Yes"
1,4,15,"1-4-15","2","Box 1",90,"Yes"
1,4,20,"1-4-20","2","Box 1",95,"Yes"
1,4,23,"1-4-23","2","Box 1",98,"Yes"
1,4,25,"1-4-25","2","Box 1",100,"Yes"
1,5,1,"1-5-1","1","Box 1",101,"Yes"
1,5,13,"1-5-13","2","Box 1",113,"Yes"
1,5,14,"1-5-14","1","Box 1",114,"Yes"
1,6,1,"1-6-1","1","Box 1",150,"Yes"
1,6,12,"1-6-12","2","Box 1",136,"Yes"
1,6,17,"1-6-17","2","Box 1",141,"Yes"
1,7,1,"1-7-1","1","Box 1",151,"Yes"
1,7,6,"1-7-6","2","Box 1",156,"Yes"
1,7,8,"1-7-8","2","Box 1",158,"Yes"
1,7,21,"1-7-21","1","Box 1",171,"Yes"
1,8,4,"1-8-4","2","Box 1",179,"Yes"
1,8,11,"1-8-11","1","Box 1",186,"Yes"
1,8,15,"1-8-15","1","Box 1",190,"Yes"
1,8,19,"1-8-19","2","Box 1",194,"Yes"
1,8,24,"1-8-24","2","Box 1",199,"Yes"
1,9,18,"1-9-18","2","Box 1",218,"Yes"
1,9,20,"1-9-20","2","Box 1",220,"No"
1,10,3,"1-10-3","1","Box 1",228,"Yes"
1,10,4,"1-10-4","2","Box 1",229,"Yes"
1,10,5,"1-10-5","2","Box 1",230,"Yes"
1,10,11,"1-10-11","1","Box 1",236,"Yes"
1,10,19,"1-10-19","2","Box 1",244,"Yes"
1,11,24,"1-11-24","1","Box 1",273,"Yes"
1,12,5,"1-12-5","2","Box 1",280,"Yes"
1,12,6,"1-12-6","2","Box 1",281,"No"
1,12,15,"1-12-15","2","Box 1",290,"Yes"
1,12,19,"1-12-19","1","Box 1",294,"No"
1,13,3,"1-13-3","2","Box 1",303,"Yes"
1,13,5,"1-13-5","1","Box 1",305,"Yes"
1,13,12,"1-13-12","2","Box 1",312,"Yes"
1,14,2,"1-14-2","1","Box 1",327,"Yes"
1,14,3,"1-14-3","2","Box 1",328,"Yes"
1,14,8,"1-14-8","1","Box 1",333,"Yes"
1,14,16,"1-14-16","1","Box 1",341,"Yes"
1,14,18,"1-14-18","2","Box 1",343,"Yes"
1,14,20,"1-14-20","2","Box 1",345,"Yes"
1,15,9,"1-15-9","1","Box 1",358,"Yes"
1,15,17,"1-15-17","2","Box 1",366,"Yes"
1,15,19,"1-15-19","2","Box 1",375,"Yes"
1,15,21,"1-15-21","2","Box 1",369,"Yes"
1,16,6,"1-16-6","2","Box 1",381,"Yes"
1,16,8,"1-16-8","2","Box 1",383,"Yes"
1,17,9,"1-17-9","2","Box 1",409,"Yes"
1,17,10,"1-17-10","2","Box 1",410,"Yes"
1,18,3,"1-18-3","1","Box 1",428,"Yes"
1,18,4,"1-18-4","2","Box 1",429,"Yes"
1,18,6,"1-18-6","2","Box 1",431,"Yes"
1,18,7,"1-18-7","2","Box 1",432,"Yes"
1,18,14,"1-18-14","1","Box 1",439,"Yes"
1,18,19,"1-18-19","1","Box 1",450,"Yes"
1,18,22,"1-18-22","2","Box 1",446,"No"
1,19,14,"1-19-14","1","Box 1",463,"Yes"
1,19,18,"1-19-18","2","Box 1",467,"Yes"
1,19,20,"1-19-20","2","Box 1",469,"Yes"
1,19,22,"1-19-22","2","Box 1",471,"Yes"
1,19,24,"1-19-24","2","Box 1",473,"Yes"
1,20,7,"1-20-7","1","Box 1",482,"Yes"
1,21,4,"1-21-4","2","Box 1",504,"Yes"
1,21,12,"1-21-12","2","Box 1",511,"Yes"
1,21,19,"1-21-19","2","Box 1",525,"Yes"
1,21,21,"1-21-21","2","Box 1",519,"Yes"
1,22,5,"1-22-5","1","Box 1",530,"Yes"
1,22,7,"1-22-7","2","Box 1",532,"Yes"
1,22,8,"1-22-8","2","Box 1",533,"Yes"
1,22,21,"1-22-21","2","Box 1",546,"Yes"
1,22,23,"1-22-23","1","Box 1",548,"Yes"
1,24,1,"1-24-1","1","Box 1",576,"Yes"
1,24,3,"1-24-3","1","Box 1",578,"Yes"
1,24,12,"1-24-12","2","Box 1",587,"Yes"
1,24,22,"1-24-22","1","Box 1",597,"Yes"
1,24,24,"1-24-24","2","Box 1",599,"Yes"
1,25,2,"1-25-2","2","Box 1",602,"Yes"
1,25,7,"1-25-7","2","Box 1",607,"Yes"
1,25,17,"1-25-17","2","Box 1",617,"Yes"
1,25,25,"1-25-25","1","Box 1",625,"Yes"
1,26,11,"1-26-11","1","Box 1",636,"No"
1,26,13,"1-26-13","1","Box 1",638,"Yes"
1,26,21,"1-26-21","1","Box 1",646,"Yes"
1,27,14,"1-27-14","1","Box 1",664,"Yes"
1,27,17,"1-27-17","2","Box 1",667,"No"
