"scanner_id","batch_id","record_id","imprinted_id","ballot_type","storage_location","cvr_number","audited"
3,1,24,"3-1-24","REP","Bin #1",24,"Yes"
3,3,12,"3-3-12","REP","Bin #1",62,"Yes"
3,4,20,"3-4-20","REP","Bin #1",95,"Yes"
3,13,16,"3-13-16","DEM","Bin #1",316,"Yes"
3,13,19,"3-13-19","REP","Bin #1",319,"Yes"
3,14,10,"3-14-10","REP","Bin #1",335,"Yes"
3,15,20,"3-15-20","REP","Bin #1",369,"Yes"
3,19,18,"3-19-18","REP","Bin #1",466,"Yes"
3,23,23,"3-23-23","REP","Bin #1",573,"Yes"
3,35,10,"3-35-10","REP","Bin #1",860,"Yes"
3,35,25,"3-35-25","REP","Bin #1",875,"Yes"
3,37,13,"3-37-13","DEM","Bin #1",913,"Yes"
3,37,24,"3-37-24","DEM","Bin #1",924,"Yes"
3,44,2,"3-44-2","REP","Bin #1",1077,"Yes"
3,45,17,"3-45-17","REP","Bin #1",1117,"Yes"
3,48,10,"3-48-10","REP","Bin #1",1185,"Yes"
3,53,18,"3-53-18","DEM","Bin #1",1318,"Yes"
3,57,2,"3-57-2","REP","Bin #1",1402,"Yes"
3,60,7,"3-60-7","REP","Bin #1",1482,"Yes"
3,61,17,"3-61-17","REP","Bin #1",1516,"Yes"
3,63,22,"3-63-22","REP","Bin #1",1572,"Yes"
3,65,4,"3-65-4","REP","Bin #1",1604,"Yes"
3,66,3,"3-66-3","REP","Bin #1",1628,"Yes"
3,70,13,"3-70-13","REP","Bin #1",1738,"Yes"
3,73,24,"3-73-24","REP","Bin #1",1824,"Yes"
3,75,24,"3-75-24","REP","Bin #1",1874,"Yes"
3,77,9,"3-77-9","REP","Bin #1",1909,"Yes"
3,78,18,"3-78-18","REP","Bin #1",1943,"Yes"
3,86,25,"3-86-25","REP","Bin #1",2150,"Yes"
3,87,6,"3-87-6","DEM","Bin #1",2156,"Yes"
3,89,5,"3-89-5","REP","Bin #2",2205,"Yes"
3,89,12,"3-89-12","REP","Bin #2",2212,"Yes"
3,92,3,"3-92-3","REP","Bin #2",2278,"Yes"
3,92,9,"3-92-9","REP","Bin #2",2284,"Yes"
3,93,20,"3-93-20","REP","Bin #2",2320,"Yes"
3,99,3,"3-99-3","DEM","Bin #2",2453,"Yes"
3,100,5,"3-100-5","DEM","Bin #2",2480,"Yes"
3,102,12,"3-102-12","REP","Bin #2",2537,"Yes"
3,103,15,"3-103-15","REP","Bin #2",2565,"Yes"
3,103,24,"3-103-24","REP","Bin #2",2574,"Yes"
3,108,23,"3-108-23","REP","Bin #2",2698,"Yes"
3,109,22,"3-109-22","REP","Bin #2",2722,"Yes"
3,111,1,"3-111-1","DEM","Bin #2",2751,"Yes"
3,112,6,"3-112-6","REP","Bin #2",2781,"Yes"
3,127,16,"3-127-16","REP","Bin #2",3166,"Yes"
3,130,10,"3-130-10","REP","Bin #2",3235,"Yes"
3,132,20,"3-132-20","DEM","Bin #2",3295,"Yes"
3,134,1,"3-134-1","REP","Bin #2",3326,"Yes"
3,134,12,"3-134-12","REP","Bin #2",3337,"Yes"
3,136,4,"3-136-4","REP","Bin #2",3379,"Yes"
3,136,6,"3-136-6","DEM","Bin #2",3381,"Yes"
3,137,17,"3-137-17","REP","Bin #2",3417,"Yes"
3,138,6,"3-138-6","REP","Bin #2",3431,"Yes"
3,139,4,"3-139-4","REP","Bin #2",3454,"Yes"
3,140,11,"3-140-11","REP","Bin #2",3486,"Yes"
3,146,25,"3-146-25","REP","Bin #2",3650,"Yes"
3,149,1,"3-149-1","DEM","Bin #2",3701,"Yes"
3,149,5,"3-149-5","REP","Bin #2",3704,"Yes"
3,149,9,"3-149-9","DEM","Bin #2",3708,"Yes"
3,151,11,"3-151-11","REP","Bin #2",3761,"Yes"
3,152,16,"3-152-16","REP","Bin #2",3791,"Yes"
3,152,21,"3-152-21","DEM","Bin #2",3796,"Yes"
3,159,1,"3-159-1","REP","Bin #2",3951,"Yes"
3,160,20,"3-160-20","REP","Bin #2",3995,"Yes"
3,161,21,"3-161-21","REP","Bin #2",4020,"Yes"
3,163,14,"3-163-14","REP","Bin #2",4064,"Yes"
3,167,18,"3-167-18","REP","Bin #2",4168,"Yes"
3,167,22,"3-167-22","REP","Bin #2",4172,"Yes"
3,168,5,"3-168-5","REP","Bin #2",4180,"Yes"
3,169,9,"3-169-9","REP","Bin #2",4209,"Yes"
3,170,15,"3-170-15","DEM","Bin #2",4240,"Yes"
3,171,17,"3-171-17","REP","Bin #2",4267,"Yes"
3,174,24,"3-174-24","REP","Bin #2",4349,"Yes"
3,175,15,"3-175-15","REP","Bin #2",4365,"Yes"
3,176,25,"3-176-25","REP","Bin #2",4400,"Yes"
3,179,3,"3-179-3","REP","Bin #2",4453,"Yes"
3,181,6,"3-181-6","REP","Bin #2",4506,"Yes"
3,183,23,"3-183-23","REP","Bin #2",4575,"Yes"
3,185,2,"3-185-2","REP","Bin #3",4602,"Yes"
3,185,20,"3-185-20","REP","Bin #3",4620,"Yes"
3,192,18,"3-192-18","DEM","Bin #3",4793,"Yes"
3,197,12,"3-197-12","REP","Bin #3",4912,"Yes"
3,197,14,"3-197-14","REP","Bin #3",4914,"Yes"
3,200,13,"3-200-13","REP","Bin #3",4988,"Yes"
3,203,5,"3-203-5","REP","Bin #3",5055,"Yes"
3,206,8,"3-206-8","DEM","Bin #3",5132,"Yes"
3,206,24,"3-206-24","REP","Bin #3",5148,"Yes"
3,207,21,"3-207-21","REP","Bin #3",5171,"Yes"
3,208,22,"3-208-22","REP","Bin #3",5197,"Yes"
3,213,4,"3-213-4","REP","Bin #3",5304,"Yes"
3,214,3,"3-214-3","REP","Bin #3",5328,"Yes"
3,215,5,"3-215-5","REP","Bin #3",5355,"Yes"
3,224,23,"3-224-23","REP","Bin #3",5598,"Yes"
3,232,4,"3-232-4","REP","Bin #3",5779,"Yes"
3,235,10,"3-235-10","REP","Bin #3",5860,"Yes"
3,239,8,"3-239-8","REP","Bin #3",5958,"Yes"
3,245,15,"3-245-15","REP","Bin #3",6115,"Yes"
3,254,21,"3-254-21","DEM","Bin #3",6346,"Yes"
3,255,8,"3-255-8","DEM","Bin #3",6356,"Yes"
3,256,5,"3-256-5","REP","Bin #3",6380,"Yes"
3,259,8,"3-259-8","REP","Bin #3",6458,"Yes"
3,260,3,"3-260-3","REP","Bin #3",6478,"Yes"
3,260,9,"3-260-9","DEM","Bin #3",6484,"Yes"
3,266,18,"3-266-18","REP","Bin #3",6643,"Yes"
3,276,24,"3-276-24","REP","Bin #4",6899,"Yes"
3,287,20,"3-287-20","REP","Bin #4",7170,"Yes"
3,288,8,"3-288-8","REP","Bin #4",7183,"Yes"
3,300,8,"3-300-8","REP","Bin #4",7482,"Yes"
3,301,2,"3-301-2","DEM","Bin #4",7502,"Yes"
3,301,24,"3-301-24","REP","Bin #4",7524,"Yes"
3,302,11,"3-302-11","REP","Bin #4",7536,"Yes"
3,302,16,"3-302-16","DEM","Bin #4",7541,"Yes"
3,303,6,"3-303-6","REP","Bin #4",7556,"Yes"
3,304,15,"3-304-15","REP","Bin #4",7590,"Yes"
3,305,1,"3-305-1","REP","Bin #4",7601,"Yes"
3,305,2,"3-305-2","REP","Bin #4",7602,"Yes"
3,307,14,"3-307-14","REP","Bin #4",7722,"Yes"
3,314,23,"3-314-23","REP","Bin #4",7906,"Yes"
3,315,9,"3-315-9","REP","Bin #4",7917,"Yes"
3,315,11,"3-315-11","REP","Bin #4",7919,"Yes"
3,316,13,"3-316-13","REP","Bin #4",7946,"Yes"
