"scanner_id","batch_id","record_id","imprinted_id","ballot_type","storage_location","cvr_number","audited"
1,1,19,"1-1-19","REP","Box 1",18,"Yes"
1,3,13,"1-3-13","REP","Box 1",63,"Yes"
1,5,15,"1-5-15","REP","Box 1",115,"Yes"
1,6,17,"1-6-17","REP","Box 1",141,"Yes"
1,7,13,"1-7-13","DEM","Box 1",163,"Yes"
1,9,25,"1-9-25","REP","Box 1",224,"Yes"
1,11,18,"1-11-18","DEM","Box 1",268,"Yes"
1,11,20,"1-11-20","REP","Box 1",270,"Yes"
1,11,23,"1-11-23","REP","Box 1",273,"Yes"
1,12,23,"1-12-23","DEM","Box 1",298,"Yes"
1,15,9,"1-15-9","REP","Box 1",358,"Yes"
1,16,21,"1-16-21","REP","Box 1",396,"Yes"
1,18,3,"1-18-3","DEM","Box 1",427,"Yes"
1,20,8,"1-20-8","REP","Box 1",483,"Yes"
1,22,2,"1-22-2","DEM","Box 1",527,"Yes"
1,24,23,"1-24-23","REP","Box 1",598,"Yes"
1,28,18,"1-28-18","DEM","Box 2",692,"Yes"
1,32,2,"1-32-2","REP","Box 2",777,"Yes"
1,32,4,"1-32-4","REP","Box 2",779,"Yes"
1,32,5,"1-32-5","REP","Box 2",780,"Yes"
1,32,13,"1-32-13","DEM","Box 2",788,"Yes"
1,36,21,"1-36-21","REP","Box 2",895,"Yes"
1,38,23,"1-38-23","REP","Box 2",947,"Yes"
1,40,1,"1-40-1","REP","Box 2",976,"Yes"
1,40,13,"1-40-13","REP","Box 2",988,"Yes"
1,42,11,"1-42-11","DEM","Box 2",1036,"Yes"
1,44,12,"1-44-12","DEM","Box 2",1087,"Yes"
1,44,25,"1-44-25","REP","Box 2",1100,"Yes"
1,45,5,"1-45-5","DEM","Box 2",1105,"Yes"
1,47,12,"1-47-12","REP","Box 2",1162,"Yes"
1,49,1,"1-49-1","REP","Box 2",1201,"Yes"
1,49,21,"1-49-21","REP","Box 2",1221,"Yes"
1,51,20,"1-51-20","REP","Box 3",1269,"Yes"
1,52,15,"1-52-15","REP","Box 3",1290,"No"
1,54,10,"1-54-10","REP","Box 3",1335,"Yes"
1,55,8,"1-55-8","REP","Box 3",1358,"Yes"
1,59,2,"1-59-2","REP","Box 3",1452,"Yes"
1,59,21,"1-59-21","DEM","Box 3",1471,"Yes"
1,62,12,"1-62-12","REP","Box 3",1537,"Yes"
1,63,1,"1-63-1","DEM","Box 3",1551,"Yes"
1,63,13,"1-63-13","REP","Box 3",1563,"Yes"
1,64,13,"1-64-13","REP","Box 3",1588,"Yes"
1,65,6,"1-65-6","DEM","Box 3",1606,"Yes"
1,65,8,"1-65-8","DEM","Box 3",1608,"Yes"
1,66,5,"1-66-5","DEM","Box 3",1630,"Yes"
1,67,9,"1-67-9","DEM","Box 3",1659,"Yes"
1,69,1,"1-69-1","DEM","Box 3",1701,"Yes"
1,69,16,"1-69-16","REP","Box 3",1716,"Yes"
1,74,19,"1-74-19","REP","Box 3",1844,"Yes"
1,75,9,"1-75-9","REP","Box 3",1859,"Yes"
1,77,4,"1-77-4","DEM","Box 4",1904,"Yes"
1,79,19,"1-79-19","REP","Box 4",1969,"Yes"
1,81,1,"1-81-1","DEM","Box 4",2001,"Yes"
1,81,15,"1-81-15","DEM","Box 4",2015,"Yes"
1,83,18,"1-83-18","REP","Box 4",2068,"No"
1,85,2,"1-85-2","REP","Box 4",2102,"Yes"
1,87,2,"1-87-2","DEM","Box 4",2152,"Yes"
1,87,18,"1-87-18","DEM","Box 4",2168,"Yes"
1,88,25,"1-88-25","REP","Box 4",2200,"Yes"
1,89,6,"1-89-6","DEM","Box 4",2205,"Yes"
1,90,16,"1-90-16","DEM","Box 4",2241,"Yes"
1,91,18,"1-91-18","REP","Box 4",2268,"Yes"
1,92,2,"1-92-2","DEM","Box 4",2277,"Yes"
1,94,2,"1-94-2","REP","Box 4",2327,"No"
1,100,16,"1-100-16","REP","Box 4",2491,"Yes"
1,101,7,"1-101-7","DEM","Box 5",2507,"Yes"
1,101,13,"1-101-13","DEM","Box 5",2513,"Yes"
1,104,6,"1-104-6","REP","Box 5",2581,"Yes"
1,105,12,"1-105-12","DEM","Box 5",2612,"Yes"
1,105,18,"1-105-18","REP","Box 5",2618,"Yes"
1,107,7,"1-107-7","REP","Box 5",2657,"Yes"
1,107,22,"1-107-22","REP","Box 5",2672,"Yes"
1,108,18,"1-108-18","REP","Box 5",2693,"Yes"
1,110,3,"1-110-3","REP","Box 5",2728,"No"
