county_name,scanner_id,batch_id,count_per_manifest,count_per_cvr_file,difference
Adams,101,1,98,98,0
Adams,101,10,99,99,0
Adams,101,100,105,105,0
Adams,101,101,99,99,0
Adams,101,102,92,92,0
Adams,101,103,100,100,0
Adams,101,104,100,100,0
Adams,101,105,100,100,0
Adams,101,106,10,10,0
Adams,101,107,100,100,0
Adams,101,108,100,100,0
Adams,101,109,100,100,0
Adams,101,11,84,84,0
Adams,101,110,100,100,0
Adams,101,111,100,100,0
Adams,101,112,100,100,0
Adams,101,113,96,96,0
Adams,101,114,92,92,0
Adams,101,115,100,100,0
Adams,101,116,100,100,0
Adams,101,117,101,101,0
Adams,101,118,100,100,0
Adams,101,119,44,44,0
Adams,101,12,100,100,0
Adams,101,120,110,110,0
Adams,101,121,6,6,0
Adams,101,122,100,100,0
Adams,101,123,100,100,0
Adams,101,124,100,100,0
Adams,101,125,100,100,0
Adams,101,126,99,99,0
Adams,101,127,100,100,0
Adams,101,128,92,92,0
Adams,101,129,100,100,0
Adams,101,13,11,11,0
Adams,101,130,100,100,0
Adams,101,131,99,99,0
Adams,101,132,100,100,0
Adams,101,133,99,99,0
Adams,101,134,101,101,0
Adams,101,135,99,99,0
Adams,101,136,65,65,0
Adams,101,137,89,89,0
Adams,101,138,90,90,0
Adams,101,139,99,99,0
Adams,101,14,100,100,0
Adams,101,140,82,82,0
Adams,101,141,100,100,0
Adams,101,142,94,94,0
Adams,101,143,100,100,0
Adams,101,144,100,100,0
Adams,101,145,99,99,0
Adams,101,146,101,101,0
Adams,101,147,99,99,0
Adams,101,148,84,84,0
Adams,101,149,90,90,0
Adams,101,15,99,99,0
Adams,101,150,100,100,0
Adams,101,151,100,100,0
Adams,101,152,100,100,0
Adams,101,153,95,95,0
Adams,101,154,89,89,0
Adams,101,155,100,100,0
Adams,101,156,99,99,0
Adams,101,157,95,95,0
Adams,101,158,101,101,0
Adams,101,159,100,100,0
Adams,101,16,100,100,0
Adams,101,160,81,81,0
Adams,101,161,100,100,0
Adams,101,162,99,99,0
Adams,101,163,89,89,0
Adams,101,164,100,100,0
Adams,101,165,53,53,0
Adams,101,166,100,100,0
Adams,101,167,23,23,0
Adams,101,168,100,100,0
Adams,101,169,100,100,0
Adams,101,17,88,88,0
Adams,101,170,90,90,0
Adams,101,171,99,99,0
Adams,101,172,99,99,0
Adams,101,173,100,100,0
Adams,101,174,100,100,0
Adams,101,175,100,100,0
Adams,101,176,100,100,0
