"scanner_id","batch_id","record_id","imprinted_id","ballot_type","storage_location","cvr_number","audited"
10,102,55,"10-102-55","Ballot 20 - Type 20","Box 78",45395,"Yes"
10,112,50,"10-112-50","Ballot 29 - Type 29","Box 67",50307,"Yes"
10,147,20,"10-147-20","Ballot 16 - Type 16","Box 54",71258,"Yes"
10,147,36,"10-147-36","Ballot 16 - Type 16","Box 54",71274,"Yes"
10,300,82,"10-300-82","Ballot 20 - Type 20","Box 113",143150,"Yes"
20,139,25,"20-139-25","Ballot 19 - Type 19","Box 27",69308,"Yes"
20,179,70,"20-179-70","Ballot 27 - Type 27","Box 8",86176,"Yes"
30,2,92,"30-2-92","Ballot 16 - Type 16","Box 92",741,"Yes"
30,123,72,"30-123-72","Ballot 6 - Type 6","Box 91",38631,"Yes"
30,156,83,"30-156-83","Ballot 20 - Type 20","Box 93",50630,"Yes"
30,350,86,"30-350-86","Ballot 20 - Type 20","Box 50",121035,"Yes"
40,2,97,"40-2-97","Ballot 20 - Type 20","Box 95",558,"Yes"
40,67,20,"40-67-20","Ballot 29 - Type 29","Box 60",26429,"Yes"
40,243,43,"40-243-43","Ballot 20 - Type 20","Box 76",72947,"Yes"
40,311,17,"40-311-17","Ballot 20 - Type 20","Box 18",97357,"Yes"
