County,Device ID,Batch,# of Ballots,Location
Sedgwick,2,1,25,Bin #1
Sedgwick,2,2,25,Bin #1
Sedgwick,2,3,25,Bin #1
Sedgwick,2,4,25,Bin #1
Sedgwick,2,5,25,Bin #1
Sedgwick,2,6,25,Bin #1
Sedgwick,2,7,25,Bin #1
Sedgwick,2,8,25,Bin #1
Sedgwick,2,9,25,Bin #1
Sedgwick,2,10,25,Bin #1
Sedgwick,2,11,25,Bin #1
Sedgwick,2,12,25,Bin #1
Sedgwick,2,13,25,Bin #1
Sedgwick,2,14,25,Bin #1
Sedgwick,2,15,25,Bin #1
Sedgwick,2,16,25,Bin #1
Sedgwick,2,17,25,Bin #1
Sedgwick,2,18,25,Bin #1
Sedgwick,2,19,25,Bin #1
Sedgwick,2,20,25,Bin #1
Sedgwick,2,21,25,Bin #1
Sedgwick,2,22,25,Bin #1
Sedgwick,2,23,25,Bin #1
Sedgwick,2,24,25,Bin #1
Sedgwick,2,25,25,Bin #1
Sedgwick,2,26,25,Bin #1
Sedgwick,2,27,25,Bin #1
Sedgwick,2,28,25,Bin #1
Sedgwick,2,29,25,Bin #1
Sedgwick,2,30,25,Bin #1
Sedgwick,2,31,25,Bin #1
Sedgwick,2,32,25,Bin #1
Sedgwick,2,33,4,Bin #1
