"scanner_id","batch_id","record_id","imprinted_id","ballot_type","storage_location","cvr_number","audited"
1,2,10,"1-2-10","WARD3","Box 1",35,"Yes"
1,7,5,"1-7-5","WARD2","Box 1",155,"Yes"
1,39,6,"1-39-6","WARD1","Box 2",956,"Yes"
1,50,9,"1-50-9","WARD1","Box 2",1234,"Yes"
1,50,13,"1-50-13","SALSCH","Box 2",1238,"Yes"
1,53,9,"1-53-9","WARD3","Box 2",1309,"Yes"
1,55,10,"1-55-10","WARD3","Box 2",1360,"Yes"
1,61,22,"1-61-22","BVSCH","Box 2",1522,"Yes"
1,79,5,"1-79-5","WARD3"," Box 3",1955,"Yes"
1,96,6,"1-96-6","WARD1"," Box 3",2381,"Yes"
1,100,22,"1-100-22","WARD2"," Box 3",2497,"Yes"
1,118,8,"1-118-8","WARD1","Box 4",2933,"Yes"
1,133,6,"1-133-6","BVSCH","Box 4",3306,"Yes"
1,154,24,"1-154-24","BVSCH","Box 5",3849,"Yes"
1,172,16,"1-172-16","WARD1","Box 5",4290,"Yes"
1,176,23,"1-176-23","WARD2","Box 5",4398,"Yes"
1,179,8,"1-179-8","WARD3","Box 6",4458,"Yes"
1,182,9,"1-182-9","WARD2","Box 6",4534,"Yes"
1,191,21,"1-191-21","BVSCH","Box 6",4771,"Yes"
1,214,22,"1-214-22","WARD1","Box 7",5347,"Yes"
1,218,17,"1-218-17","SALSCH","Box 7",5442,"Yes"
1,222,16,"1-222-16","BVSCH","Box 7",5541,"Yes"
1,230,11,"1-230-11","WARD3","Box 7",5736,"Yes"
1,230,14,"1-230-14","BVSCH","Box 7",5739,"Yes"
1,254,4,"1-254-4","BVSCH","Box 8",6329,"Yes"
1,254,10,"1-254-10","BVSCH","Box 8",6335,"Yes"
1,264,14,"1-264-14","BVSCH","Box 8",6589,"Yes"
