County,Device ID,Batch,# of Ballot Cards,Location
Pitkin,101,1,21,Box 01
Pitkin,101,2,25,Box 01
Pitkin,101,3,25,Box 01
Pitkin,101,4,25,Box 01
Pitkin,101,5,25,Box 01
Pitkin,101,6,25,Box 01
Pitkin,101,7,25,Box 01
Pitkin,101,8,25,Box 01
Pitkin,101,9,15,Box 01
Pitkin,101,10,25,Box 01
Pitkin,101,11,25,Box 01
Pitkin,101,12,25,Box 01
Pitkin,101,13,25,Box 01
Pitkin,101,14,25,Box 01
Pitkin,101,15,25,Box 01
Pitkin,101,16,18,Box 03
Pitkin,101,17,25,Box 03
Pitkin,101,18,25,Box 03
Pitkin,101,19,25,Box 03
Pitkin,101,20,25,Box 03
Pitkin,101,21,25,Box 03
Pitkin,101,22,25,Box 03
Pitkin,101,23,25,Box 03
Pitkin,101,24,7,Box 03
Pitkin,101,25,25,Box 03
Pitkin,101,26,25,Box 03
Pitkin,101,27,25,Box 03
Pitkin,101,28,25,Box 03
Pitkin,101,29,25,Box 03
Pitkin,101,30,25,Box 03
Pitkin,101,31,25,Box 03
Pitkin,101,32,25,Box 03
Pitkin,201,1,25,Box 02
Pitkin,201,2,25,Box 02
Pitkin,201,3,25,Box 02
Pitkin,201,4,25,Box 02
Pitkin,201,5,25,Box 02
Pitkin,201,6,25,Box 02
Pitkin,201,7,25,Box 02
Pitkin,201,8,1,Box 02
Pitkin,201,9,25,Box 02
Pitkin,201,10,25,Box 02
Pitkin,201,11,25,Box 02
Pitkin,201,12,25,Box 02
Pitkin,201,13,25,Box 02
Pitkin,201,14,25,Box 02
Pitkin,201,15,25,Box 02
Pitkin,201,16,25,Box 02
Pitkin,201,17,14,Box 02
Pitkin,201,18,25,Box 02
Pitkin,201,19,25,Box 04
Pitkin,201,20,25,Box 04
Pitkin,201,21,25,Box 04
Pitkin,201,22,25,Box 04
Pitkin,201,23,20,Box 04
Pitkin,201,24,25,Box 04
Pitkin,201,25,25,Box 04
Pitkin,201,26,25,Box 04
Pitkin,201,27,25,Box 04
Pitkin,201,28,25,Box 04
Pitkin,201,29,25,Box 04
Pitkin,201,30,25,Box 04
Pitkin,201,31,25,Box 04
Pitkin,201,32,3,Box 04
Pitkin,201,33,25,Box 04
Pitkin,201,34,25,Box 04
Pitkin,201,35,25,Box 04
Pitkin,201,36,25,Box 04
Pitkin,201,37,25,Box 06
Pitkin,201,38,25,Box 06
Pitkin,201,39,25,Box 06
Pitkin,201,40,25,Box 06
Pitkin,201,41,25,Box 06
Pitkin,201,42,1,Box 06
Pitkin,201,43,25,Box 06
Pitkin,201,44,25,Box 06
Pitkin,201,45,25,Box 06
Pitkin,201,46,25,Box 06
Pitkin,201,47,25,Box 06
Pitkin,201,48,25,Box 06
Pitkin,201,49,25,Box 06
Pitkin,201,50,25,Box 06
Pitkin,201,51,25,Box 06
Pitkin,101,33,16,Box 05
Pitkin,101,34,25,Box 05
Pitkin,101,35,25,Box 05
Pitkin,101,36,25,Box 05
Pitkin,101,37,25,Box 05
Pitkin,101,38,25,Box 05
Pitkin,101,39,16,Box 05
Pitkin,101,40,25,Box 05
Pitkin,101,41,25,Box 05
Pitkin,101,42,25,Box 05
Pitkin,101,43,25,Box 05
Pitkin,101,44,25,Box 05
Pitkin,101,45,25,Box 05
Pitkin,101,46,25,Box 05
Pitkin,101,47,25,Box 05
Pitkin,101,48,15,Box 05
Pitkin,101,49,25,Box 05
Pitkin,101,50,25,Box 05
Pitkin,101,51,25,Box 07
Pitkin,101,52,25,Box 07
Pitkin,101,53,25,Box 07
Pitkin,101,54,16,Box 07
Pitkin,101,55,25,Box 07
Pitkin,101,56,25,Box 07
Pitkin,101,57,25,Box 07
Pitkin,101,58,25,Box 07
Pitkin,101,59,25,Box 07
Pitkin,101,60,25,Box 07
Pitkin,101,61,6,Box 07
Pitkin,101,62,25,Box 07
Pitkin,101,63,25,Box 07
Pitkin,101,64,25,Box 07
Pitkin,101,65,25,Box 07
Pitkin,101,66,25,Box 07
Pitkin,101,67,25,Box 07
Pitkin,101,68,25,Box 07
Pitkin,101,69,25,Box 09
Pitkin,101,70,7,Box 09
Pitkin,101,71,25,Box 09
Pitkin,101,72,25,Box 09
Pitkin,101,73,25,Box 09
Pitkin,101,74,25,Box 09
Pitkin,101,75,25,Box 09
Pitkin,101,76,25,Box 09
Pitkin,101,77,25,Box 09
Pitkin,101,78,25,Box 09
Pitkin,101,79,15,Box 09
Pitkin,101,80,25,Box 09
Pitkin,101,81,25,Box 09
Pitkin,101,82,25,Box 09
Pitkin,101,83,25,Box 09
Pitkin,101,84,25,Box 09
Pitkin,101,85,25,Box 09
Pitkin,101,86,25,Box 09
Pitkin,202,1,22,Box 08
Pitkin,202,2,25,Box 08
Pitkin,202,3,25,Box 08
Pitkin,202,4,25,Box 08
Pitkin,202,5,25,Box 08
Pitkin,202,6,25,Box 08
Pitkin,202,7,25,Box 08
Pitkin,101,87,25,Box 11
Pitkin,101,88,9,Box 11
Pitkin,101,89,25,Box 11
Pitkin,101,90,25,Box 11
Pitkin,101,91,25,Box 11
Pitkin,101,92,25,Box 11
Pitkin,101,93,25,Box 11
Pitkin,101,94,25,Box 11
Pitkin,101,95,25,Box 11
Pitkin,101,96,25,Box 11
Pitkin,101,97,14,Box 11
Pitkin,101,98,25,Box 11
Pitkin,101,99,25,Box 11
Pitkin,101,100,25,Box 11
Pitkin,101,101,25,Box 11
Pitkin,101,102,25,Box 11
Pitkin,101,103,11,Box 11
Pitkin,101,104,25,Box 11
Pitkin,101,105,11,Box 13
Pitkin,101,106,26,Box 15
Pitkin,101,107,26,Box 15
