County,Device ID,Batch,# of Ballot Cards,Location
BOULDER,3,66,150,74
BOULDER,3,67,148,74
BOULDER,3,68,149,74
BOULDER,3,69,150,74
BOULDER,3,70,148,74
BOULDER,3,71,150,74
BOULDER,3,72,146,74
BOULDER,4,1,143,4
BOULDER,4,2,145,4
BOULDER,4,3,142,4
BOULDER,4,4,136,4
BOULDER,4,5,137,4
BOULDER,4,6,138,4
BOULDER,4,7,141,4
BOULDER,4,8,131,4
BOULDER,4,9,141,14
BOULDER,4,10,150,14
BOULDER,4,11,148,14
BOULDER,4,12,147,14
BOULDER,4,13,142,14
BOULDER,4,14,149,14
BOULDER,4,15,147,14
BOULDER,4,16,150,14
BOULDER,4,17,150,24
BOULDER,4,18,148,24
BOULDER,4,19,149,24
BOULDER,4,20,150,24
BOULDER,4,21,149,24
BOULDER,4,22,149,24
BOULDER,4,23,150,24
BOULDER,4,24,150,24
BOULDER,4,25,150,36
BOULDER,4,26,150,36
BOULDER,4,27,150,36
BOULDER,4,28,149,36
BOULDER,4,29,147,36
BOULDER,4,30,149,36
BOULDER,4,31,149,36
BOULDER,4,32,149,36
BOULDER,4,33,148,35
BOULDER,4,34,150,35
BOULDER,4,35,150,35
BOULDER,4,36,148,35
BOULDER,4,37,149,35
BOULDER,4,38,148,35
BOULDER,4,39,146,35
BOULDER,4,40,149,35
BOULDER,4,41,150,44
BOULDER,4,42,149,44
BOULDER,4,43,149,44
BOULDER,4,44,150,44
BOULDER,4,45,148,44
BOULDER,4,46,150,44
BOULDER,4,47,148,44
BOULDER,4,48,150,44
BOULDER,4,49,150,45
BOULDER,4,50,146,45
BOULDER,4,51,149,45
BOULDER,4,52,150,45
BOULDER,4,53,148,45
BOULDER,4,54,144,45
BOULDER,4,55,148,45
BOULDER,4,56,150,45
BOULDER,4,57,150,63
BOULDER,4,58,148,63
BOULDER,4,59,147,63
BOULDER,4,60,148,63
BOULDER,4,61,149,63
BOULDER,4,62,149,63
BOULDER,4,63,150,63
BOULDER,4,64,150,63
BOULDER,4,65,150,68
BOULDER,4,66,147,68
BOULDER,4,67,147,68
BOULDER,4,68,148,68
BOULDER,4,69,147,68
BOULDER,4,70,143,68
BOULDER,4,71,149,68
BOULDER,4,72,150,68
BOULDER,5,1,147,5
BOULDER,5,2,136,5
BOULDER,5,3,144,5
BOULDER,5,4,144,5
BOULDER,5,5,141,5
BOULDER,5,6,145,5
BOULDER,5,7,140,5
BOULDER,5,8,144,5
BOULDER,5,9,145,15
BOULDER,5,10,146,15
BOULDER,5,11,144,15
BOULDER,5,12,149,15
BOULDER,5,13,150,15
BOULDER,5,14,149,15
BOULDER,5,15,148,15
BOULDER,5,16,145,15
BOULDER,5,17,150,25
BOULDER,5,18,147,25
BOULDER,5,19,149,25
BOULDER,5,20,150,25
BOULDER,5,21,150,25
BOULDER,5,22,147,25
BOULDER,5,23,148,25
BOULDER,5,24,149,25
BOULDER,5,25,150,37
BOULDER,5,26,147,37
BOULDER,5,27,150,37
BOULDER,5,28,148,37
BOULDER,5,29,148,37
BOULDER,5,30,149,37
BOULDER,5,31,149,37
BOULDER,5,32,150,37
BOULDER,5,33,150,69
BOULDER,5,34,148,69
BOULDER,5,35,148,69
BOULDER,5,36,148,69
BOULDER,5,37,150,69
BOULDER,5,38,150,69
BOULDER,5,39,150,69
BOULDER,5,40,147,69
BOULDER,5,41,149,70
BOULDER,5,42,148,70
BOULDER,5,43,149,70
BOULDER,5,44,150,70
BOULDER,5,45,150,70
BOULDER,5,46,147,70
BOULDER,5,47,150,70
BOULDER,5,48,150,70
BOULDER,5,49,150,71
BOULDER,5,50,149,71
BOULDER,5,51,149,71
BOULDER,5,52,150,71
BOULDER,5,53,146,71
BOULDER,5,54,149,71
BOULDER,5,55,150,71
BOULDER,5,56,147,71
BOULDER,5,57,149,79
BOULDER,5,58,150,79
BOULDER,5,59,148,79
BOULDER,5,60,146,79
BOULDER,5,61,149,79
BOULDER,5,62,149,79
BOULDER,5,63,148,79
BOULDER,5,64,34,79
BOULDER,5,65,150,80
BOULDER,5,66,149,80
BOULDER,5,67,149,80
BOULDER,5,68,149,80
BOULDER,5,69,150,80
BOULDER,5,70,154,80
BOULDER,5,71,147,80
BOULDER,5,72,150,80
BOULDER,5,73,149,83
BOULDER,5,74,149,83
BOULDER,5,75,149,83
BOULDER,5,76,31,83
BOULDER,5,77,180,83
BOULDER,6,1,145,6
BOULDER,6,2,141,6
BOULDER,6,3,145,6
BOULDER,6,4,130,6
BOULDER,6,5,141,6
BOULDER,6,6,144,6
BOULDER,6,7,143,6
BOULDER,6,8,149,6
BOULDER,6,9,149,16
BOULDER,6,10,143,16
BOULDER,6,11,146,16
BOULDER,6,12,150,16
BOULDER,6,13,148,16
BOULDER,6,14,148,16
BOULDER,6,15,149,16
BOULDER,6,16,150,16
BOULDER,6,17,149,26
BOULDER,6,18,145,26
BOULDER,6,19,149,26
BOULDER,6,20,149,26
BOULDER,6,21,148,26
BOULDER,6,22,150,26
BOULDER,6,23,150,26
BOULDER,6,24,149,26
BOULDER,6,25,150,38
BOULDER,6,26,150,38
BOULDER,6,27,148,38
BOULDER,6,28,147,38
BOULDER,6,29,149,38
BOULDER,6,30,141,38
BOULDER,6,31,149,38
BOULDER,6,32,149,38
BOULDER,6,33,150,58
BOULDER,6,34,150,58
BOULDER,6,35,148,58
BOULDER,6,36,148,58
BOULDER,6,37,149,58
BOULDER,6,38,146,58
BOULDER,6,39,150,58
BOULDER,6,40,150,58
BOULDER,6,41,148,64
BOULDER,6,42,149,64
BOULDER,6,43,149,64
BOULDER,6,44,149,64
BOULDER,6,45,150,64
BOULDER,6,46,149,64
BOULDER,6,47,150,64
BOULDER,6,48,150,64
BOULDER,6,49,149,76
BOULDER,6,50,150,76
BOULDER,6,51,150,76
BOULDER,6,52,150,76
BOULDER,6,53,149,76
BOULDER,6,54,148,76
BOULDER,6,55,150,76
BOULDER,6,56,148,76
BOULDER,6,57,149,81
BOULDER,6,58,149,81
BOULDER,6,59,150,81
BOULDER,6,60,598,81
BOULDER,7,1,150,7
BOULDER,7,2,149,7
BOULDER,7,3,150,7
BOULDER,7,4,150,7
BOULDER,7,5,149,7
BOULDER,7,6,146,7
BOULDER,7,7,150,7
BOULDER,7,8,147,7
BOULDER,7,9,146,17
BOULDER,7,10,150,17
BOULDER,7,11,148,17
BOULDER,7,12,149,17
BOULDER,7,13,150,17
BOULDER,7,14,149,17
BOULDER,7,15,150,17
BOULDER,7,16,146,17
BOULDER,7,17,149,27
BOULDER,7,18,147,27
BOULDER,7,19,150,27
BOULDER,7,20,148,27
BOULDER,7,21,149,27
BOULDER,7,22,149,27
BOULDER,7,23,150,27
BOULDER,7,24,149,27
BOULDER,7,25,149,65
BOULDER,7,26,147,65
BOULDER,7,27,149,65
BOULDER,7,28,148,65
BOULDER,7,29,147,65
BOULDER,7,30,149,65
BOULDER,7,31,147,65
BOULDER,7,32,148,65
BOULDER,7,33,150,77
BOULDER,7,34,150,77
BOULDER,7,35,149,77
BOULDER,7,36,147,77
BOULDER,7,37,149,77
BOULDER,7,38,148,77
BOULDER,7,39,149,77
BOULDER,7,40,150,77
BOULDER,7,41,150,82
BOULDER,7,42,147,82
BOULDER,7,43,147,82
BOULDER,7,44,149,82
BOULDER,7,45,149,82
BOULDER,7,46,149,82
BOULDER,8,1,146,8
BOULDER,8,2,143,8
BOULDER,8,3,143,8
BOULDER,8,4,146,8
BOULDER,8,5,146,8
BOULDER,8,6,145,8
BOULDER,8,7,150,8
BOULDER,8,8,141,8
BOULDER,8,9,142,18
BOULDER,8,10,140,18
BOULDER,8,11,136,18
BOULDER,8,12,148,18
BOULDER,8,13,144,18
BOULDER,8,14,147,18
BOULDER,8,15,149,18
BOULDER,8,16,147,18
BOULDER,8,17,148,28
BOULDER,8,18,150,28
BOULDER,8,19,150,28
BOULDER,8,20,149,28
BOULDER,8,21,142,28
BOULDER,8,22,150,28
BOULDER,8,23,148,28
BOULDER,8,24,147,39
BOULDER,8,25,149,39
BOULDER,8,26,149,39
BOULDER,8,27,149,39
BOULDER,8,28,150,39
BOULDER,8,29,148,39
BOULDER,8,30,150,39
BOULDER,8,31,149,39
BOULDER,8,32,150,40
BOULDER,8,33,149,40
BOULDER,8,34,148,40
BOULDER,8,35,150,40
BOULDER,8,36,150,40
BOULDER,8,37,150,40
BOULDER,8,38,147,40
BOULDER,8,39,150,40
BOULDER,8,40,150,46
BOULDER,8,41,150,46
BOULDER,8,42,149,46
BOULDER,8,43,150,46
BOULDER,8,44,147,46
BOULDER,8,45,150,46
BOULDER,8,46,148,46
BOULDER,9,1,142,9
BOULDER,9,2,144,9
BOULDER,9,3,141,9
BOULDER,9,4,148,9
BOULDER,9,5,148,9
BOULDER,9,6,136,9
BOULDER,9,7,105,9
BOULDER,9,8,142,9
BOULDER,9,9,145,19
BOULDER,9,10,96,19
BOULDER,9,11,121,19
BOULDER,9,12,148,19
BOULDER,9,13,145,19
BOULDER,9,14,144,19
BOULDER,9,15,66,19
BOULDER,9,16,72,19
BOULDER,9,17,148,19
BOULDER,9,18,63,19
BOULDER,9,19,12,29
BOULDER,9,20,18,29
BOULDER,9,21,148,29
BOULDER,9,22,91,29
BOULDER,9,23,148,29
BOULDER,9,24,150,29
BOULDER,9,25,149,29
BOULDER,9,26,127,29
BOULDER,9,27,150,29
BOULDER,9,28,150,29
BOULDER,9,29,144,47
BOULDER,9,30,118,47
BOULDER,9,31,143,47
BOULDER,9,32,20,47
BOULDER,9,33,112,47
BOULDER,9,34,66,47
BOULDER,9,35,193,47
BOULDER,9,36,150,47
BOULDER,9,37,150,47
BOULDER,9,38,150,47
BOULDER,9,39,149,48
BOULDER,9,40,150,48
BOULDER,9,41,149,48
BOULDER,9,42,150,48
BOULDER,9,43,150,48
BOULDER,9,44,149,48
BOULDER,9,45,149,48
BOULDER,9,46,150,48
BOULDER,9,47,149,67
BOULDER,9,48,150,67
BOULDER,9,49,150,67
BOULDER,9,50,146,67
BOULDER,9,51,104,67
BOULDER,9,52,148,67
BOULDER,9,53,144,67
BOULDER,9,54,149,67
BOULDER,9,55,149,67
BOULDER,9,56,28,50
BOULDER,9,57,70,50
BOULDER,9,58,16,50
BOULDER,9,59,149,50
BOULDER,9,60,148,50
BOULDER,9,61,150,50
BOULDER,9,62,122,50
BOULDER,9,63,79,50
BOULDER,9,64,136,50
BOULDER,9,65,0,50
BOULDER,9,66,127,50
BOULDER,9,67,97,50
BOULDER,9,68,103,50
BOULDER,9,69,69,50
BOULDER,9,70,116,50
BOULDER,9,71,63,50
BOULDER,10,1,149,10
BOULDER,10,2,149,10
BOULDER,10,3,149,10
BOULDER,10,4,149,10
BOULDER,10,5,150,10
BOULDER,10,6,147,10
BOULDER,10,7,149,10
BOULDER,10,8,150,10
BOULDER,10,9,150,20
BOULDER,10,10,148,20
BOULDER,10,11,149,20
BOULDER,10,12,150,20
BOULDER,10,13,149,20
BOULDER,10,14,150,20
BOULDER,10,15,150,20
BOULDER,10,16,147,20
BOULDER,10,17,148,30
BOULDER,10,18,150,30
BOULDER,10,19,149,30
BOULDER,10,20,147,30
BOULDER,10,21,147,30
BOULDER,10,22,149,30
BOULDER,10,23,148,30
BOULDER,10,24,148,30
BOULDER,10,25,149,56
BOULDER,10,26,145,56
BOULDER,10,27,149,56
BOULDER,10,28,150,56
BOULDER,10,29,150,56
BOULDER,10,30,150,56
BOULDER,10,31,150,56
BOULDER,10,32,150,56
BOULDER,10,33,147,57
BOULDER,10,34,149,57
BOULDER,10,35,150,57
BOULDER,10,36,149,57
BOULDER,10,37,140,57
BOULDER,10,38,149,57
BOULDER,10,39,149,57
BOULDER,10,40,142,57
BOULDER,10,41,149,59
BOULDER,10,42,150,59
BOULDER,10,43,150,59
BOULDER,10,44,149,59
BOULDER,10,45,148,59
BOULDER,10,46,149,59
BOULDER,10,47,149,59
BOULDER,10,48,149,59
BOULDER,10,49,150,75
BOULDER,10,50,149,75
BOULDER,10,51,149,75
BOULDER,10,52,150,75
BOULDER,10,53,150,75
BOULDER,10,54,148,75
BOULDER,10,55,148,75
BOULDER,10,56,149,75
BOULDER,10,57,149,78
BOULDER,10,58,150,78
BOULDER,10,59,149,78
BOULDER,10,60,149,78
BOULDER,10,61,147,78
BOULDER,10,62,149,78
BOULDER,10,63,149,78
BOULDER,10,64,149,78
BOULDER,10,65,150,72
BOULDER,10,66,150,72
BOULDER,10,67,149,72
BOULDER,10,68,149,72
BOULDER,10,69,147,72
BOULDER,10,70,147,72
BOULDER,10,71,146,72
BOULDER,10,72,147,72
