"scanner_id","batch_id","record_id","imprinted_id","ballot_type","storage_location","cvr_number","audited"
3,9,1,"3-9-1","2",,88,"Yes"
3,31,1,"3-31-1","2",,307,"Yes"
3,32,1,"3-32-1","1",,311,"Yes"
3,37,6,"3-37-6","2",,366,"Yes"
3,39,4,"3-39-4","1",,383,"Yes"
3,39,5,"3-39-5","2",,389,"Yes"
3,46,5,"3-46-5","1",,452,"Yes"
3,68,2,"3-68-2","2",,672,"Yes"
3,85,4,"3-85-4","2",,848,"Yes"
3,97,2,"3-97-2","1",,962,"Yes"
3,101,8,"3-101-8","2",,1009,"Yes"
3,122,6,"3-122-6","1",,1205,"Yes"
3,124,3,"3-124-3","1",,1223,"Yes"
3,132,9,"3-132-9","1",,1317,"Yes"
3,138,7,"3-138-7","2",,1378,"Yes"
