"scanner_id","batch_id","record_id","imprinted_id","ballot_type","storage_location","cvr_number","audited"
1,16,11,"1-16-11","1","Bin #3",1793,"Yes"
1,29,23,"1-29-23","3","Bin #3",2130,"Yes"
1,30,11,"1-30-11","3","Bin #3",2142,"Yes"
2,6,1,"2-6-1","1","Bin #1",101,"Yes"
2,8,12,"2-8-12","1","Bin #1",162,"Yes"
2,9,14,"2-9-14","1","Bin #1",189,"Yes"
2,13,5,"2-13-5","1","Bin #1",280,"Yes"
2,24,9,"2-24-9","2","Bin #1",541,"Yes"
2,30,23,"2-30-23","1","Bin #1",704,"Yes"
2,31,11,"2-31-11","1","Bin #1",718,"Yes"
2,31,20,"2-31-20","3","Bin #1",727,"Yes"
2,32,5,"2-32-5","1","Bin #1",737,"Yes"
2,35,24,"2-35-24","3","Bin #2",832,"Yes"
2,37,14,"2-37-14","4","Bin #2",871,"Yes"
2,43,2,"2-43-2","2","Bin #2",1009,"Yes"
2,45,15,"2-45-15","1","Bin #2",1073,"Yes"
2,55,11,"2-55-11","1","Bin #2",1319,"Yes"
2,58,10,"2-58-10","3","Bin #2",1392,"Yes"
