"scanner_id","batch_id","record_id","imprinted_id","ballot_type","storage_location","cvr_number","audited"
101,3,38,"101-3-38","7 (7)","Box 2",338,"Yes"
101,13,61,"101-13-61","11 (11)","Box 5",2060,"Yes"
101,18,78,"101-18-78","29 (29)","Box 5",2778,"Yes"
101,28,56,"101-28-56","8 (8)","Box 8",4556,"Yes"
101,45,81,"101-45-81","30 (30)","Box 13",7893,"Yes"
101,46,89,"101-46-89","29 (29)","Box 13",7984,"Yes"
101,56,72,"101-56-72","30 (30)","Box 17",9766,"Yes"
101,83,4,"101-83-4","28 (28)","Box 24",14580,"Yes"
101,83,49,"101-83-49","1 (1)","Box 24",14624,"Yes"
101,103,75,"101-103-75","29 (29)","Box 32",18543,"Yes"
101,120,66,"101-120-66","30 (30)","Box 36",21533,"Yes"
101,160,85,"101-160-85","28 (28)","Box 50",29731,"Yes"
101,206,60,"101-206-60","1 (1)","Box 66",38691,"Yes"
101,208,53,"101-208-53","12 (12)","Box 66",38983,"Yes"
102,10,98,"102-10-98","12 (12)","Box 4",2696,"Yes"
102,35,5,"102-35-5","1 (1)","Box 14",7999,"Yes"
102,41,82,"102-41-82","31 (31)","Box 15",9476,"Yes"
102,78,59,"102-78-59","7 (7)","Box 28",17427,"Yes"
102,106,41,"102-106-41","2 (2)","Box 38",22802,"Yes"
102,147,52,"102-147-52","8 (8)","Box 53",31794,"Yes"
102,179,22,"102-179-22","31 (31)","Box 63",37954,"Yes"
102,181,67,"102-181-67","7 (7)","Box 65",38496,"Yes"
102,189,39,"102-189-39","30 (30)","Box 68",40069,"Yes"
102,197,92,"102-197-92","12 (12)","Box 70",42120,"Yes"
102,212,51,"102-212-51","29 (29)","Box 77",45563,"Yes"
102,227,41,"102-227-41","2 (2)","Box 79",48006,"Yes"
102,230,23,"102-230-23","7 (7)","Box 79",48586,"Yes"
102,231,56,"102-231-56","1 (1)","Box 84",48921,"Yes"
