"scanner_id","batch_id","record_id","imprinted_id","ballot_type","storage_location","cvr_number","audited"
1,1,5,"1-1-5","1","BOX 1",5,"Yes"
1,6,19,"1-6-19","3","BOX 1",144,"Yes"
1,8,14,"1-8-14","3","BOX 1",188,"Yes"
1,14,23,"1-14-23","3","BOX 1",346,"Yes"
1,21,20,"1-21-20","1","BOX 1",520,"Yes"
1,26,12,"1-26-12","3","BOX 1",636,"Yes"
1,29,23,"1-29-23","1","BOX 2",723,"Yes"
1,31,24,"1-31-24","1","BOX 2",770,"Yes"
1,32,7,"1-32-7","3","BOX 2",781,"Yes"
1,33,11,"1-33-11","3","BOX 2",811,"Yes"
1,34,19,"1-34-19","3","BOX 2",844,"Yes"
1,35,7,"1-35-7","3","BOX 2",855,"Yes"
1,36,6,"1-36-6","1","BOX 2",881,"Yes"
1,41,14,"1-41-14","1","BOX 2",1012,"Yes"
1,47,25,"1-47-25","1","BOX 2",1174,"No"
1,50,15,"1-50-15","3","BOX 2",1249,"Yes"
1,57,9,"1-57-9","3","BOX 3",1407,"Yes"
1,58,2,"1-58-2","3","BOX 3",1427,"Yes"
1,65,5,"1-65-5","3","BOX 3",1605,"Yes"
1,74,25,"1-74-25","1","BOX 3",1849,"Yes"
1,77,11,"1-77-11","3","BOX 3",1911,"Yes"
1,84,4,"1-84-4","3","BOX 3",2079,"Yes"
1,85,12,"1-85-12","1","BOX 3",2112,"Yes"
1,91,10,"1-91-10","3","BOX 3",2260,"Yes"
1,96,10,"1-96-10","1","BOX 4",2385,"Yes"
1,103,11,"1-103-11","3","BOX 4",2561,"Yes"
1,103,20,"1-103-20","1","BOX 4",2570,"Yes"
1,105,8,"1-105-8","3","BOX 4",2608,"Yes"
1,114,21,"1-114-21","1","BOX 4",2842,"Yes"
1,122,3,"1-122-3","3","BOX 5",3027,"Yes"
1,123,19,"1-123-19","3","BOX 5",3069,"Yes"
1,127,7,"1-127-7","1","BOX 5",3157,"Yes"
1,131,14,"1-131-14","3","BOX 5",3264,"Yes"
1,132,6,"1-132-6","3","BOX 5",3281,"Yes"
1,132,9,"1-132-9","3","BOX 5",3284,"Yes"
1,133,16,"1-133-16","1","BOX 5",3313,"Yes"
1,137,24,"1-137-24","3","BOX 5",3424,"Yes"
1,138,9,"1-138-9","2","BOX 5",3434,"Yes"
1,141,9,"1-141-9","3","BOX 5",3513,"Yes"
1,143,21,"1-143-21","1","BOX 5",3574,"Yes"
1,144,13,"1-144-13","3","BOX 5",3591,"Yes"
