county_id,county_name,contest_name,contest_id
1,Adams,City of Arvada Council Member At-Large,566177
1,Adams,City of Aurora Council Member At-Large,566179
1,Adams,City of Aurora Council Member Ward I,566181
1,Adams,City of Aurora Council Member Ward II,566183
1,Adams,City of Brighton Mayor,566185
1,Adams,City of Brighton Councilmember Ward 1,566187
1,Adams,City of Brighton Councilmember Ward 2,566189
1,Adams,City of Brighton Councilmember Ward 3,566191
1,Adams,City of Brighton Councilmember Ward 4,566193
1,Adams,City of Commerce City Councilmember - Ward 1,566195
1,Adams,City of Commerce City Councilmember - Ward 3,566197
1,Adams,City of Commerce City Councilmember - At Large,566199
1,Adams,City of Northglenn Council Member - Ward 1,566201
1,Adams,City of Northglenn Council Member - Ward 2,566203
1,Adams,City of Northglenn Council Member - Ward 3,566205
1,Adams,City of Northglenn Council Member - Ward 4 - 4 Year Term,566207
1,Adams,City of Northglenn Council Member - Ward 4 - 2 Year Term,566209
1,Adams,City of Thornton Council Member - Ward 1,566211
1,Adams,City of Thornton Council Member - Ward 2,566213
1,Adams,City of Thornton Council Member - Ward 3,566215
1,Adams,City of Thornton Council Member - Ward 4,566217
1,Adams,City of Westminster Mayor,566219
1,Adams,City of Westminster Council Members,566221
1,Adams,Adams 12 Five Star Schools School Director District No. 3,566223
1,Adams,Adams 12 Five Star Schools School Director District No. 4,566225
1,Adams,Adams-Arapahoe School District 28J Board of Directors,566227
1,Adams,Aims College District Trustee District C,566229
1,Adams,Aims College District Trustee District D,566231
1,Adams,Bennett School District 29J School Director at Large - 2 Year Term,566233
1,Adams,Bennett School District 29J School Director at Large - 4 Year Term,566235
1,Adams,Brighton School District 27J Director - District 2,566237
1,Adams,Brighton School District 27J Director - District 4,566239
1,Adams,Brighton School District 27J Director - District 5,566241
1,Adams,Strasburg School District 31J School Board Director,566243
1,Adams,Weld County School District RE-3J Director District A,566245
1,Adams,Weld County School District RE-3J Director District B,566247
1,Adams,Weld County School District RE-3J Director District C,566249
1,Adams,Weld County School District RE-3J Director District D,566251
1,Adams,Wiggins RE-50J School Director,566253
1,Adams,Amendment 78 (CONSTITUTIONAL),566255
1,Adams,Proposition 119 (STATUTORY),566257
1,Adams,Proposition 120 (STATUTORY),566259
1,Adams,City of Arvada Ballot Question 3C,566261
1,Adams,City of Arvada Ballot Question 3D,566263
1,Adams,City of Arvada Ballot Question 3E,566265
1,Adams,City of Arvada Ballot Question 3F,566267
1,Adams,City of Brighton Ballot Issue 3B,566269
1,Adams,City of Westminster Ballot Question 3G,566271
1,Adams,City of Westminster Ballot Question 3H,566273
1,Adams,City of Westminster Ballot Question 3I,566275
1,Adams,City of Westminster Ballot Question 3J,566277
1,Adams,City of Westminster Ballot Question 3K,566279
1,Adams,City of Westminster Ballot Issue 3L,566281
1,Adams,City of Westminster Ballot Issue 3M,566283
1,Adams,City of Westminster Ballot Issue 3N,566285
1,Adams,Brighton School District 27J Ballot Issue 5A,566287
1,Adams,Brighton School District 27J Ballot Issue 5B,566289
1,Adams,Wiggins School District RE-50J Ballot Issue 5W - General Obligation Bonds,566291
1,Adams,Commerce City Northern Infrastructure General Improvement District Ballot Issue 6A,566293
1,Adams,Commerce City Northern Infrastructure General Improvement District Ballot Issue 6B,566295
1,Adams,Strasburg Fire Protection District No. 8 Ballot Issue 7A,566297
2,Alamosa,City of Alamosa Mayor,1802960
2,Alamosa,City of Alamosa Councilor at Large,1802962
2,Alamosa,City of Alamosa Councilor Ward 2,1802964
2,Alamosa,City of Alamosa Councilor Ward 4,1802966
2,Alamosa,Alamosa School District RE-11J Director District 1,1802968
2,Alamosa,Alamosa School District RE-11J Director District 3,1802970
2,Alamosa,Alamosa School District RE-11J Director District 4,1802972
2,Alamosa,Alamosa School District RE-11J Director District 6,1802974
2,Alamosa,Alamosa School District RE-11J Director District 7,1802976
2,Alamosa,Center Consolidated School District 26 JT Director - District A,1802978
2,Alamosa,Center Consolidated School District 26 JT Director - District B,1802980
2,Alamosa,North Conejos School District RE-1J Director District C,1802982
2,Alamosa,Sangre de Cristo School District RE-22J Director - At-Large,1802984
2,Alamosa,Sargent School District RE-33J Director-Four Year Term,1802986
2,Alamosa,Sargent School District RE-33J Director-Two Year Term,1802988
2,Alamosa,Amendment 78 (CONSTITUTIONAL),1802990
2,Alamosa,Proposition 119 (STATUTORY),1802992
2,Alamosa,Proposition 120 (STATUTORY),1802994
3,Arapahoe,City of Aurora Council Member At-Large,1132955
3,Arapahoe,City of Centennial Mayor,1132957
3,Arapahoe,City of Englewood Office of Council Member At-Large 2,1132959
3,Arapahoe,City of Englewood Office of Council Member At-Large 4,1132961
3,Arapahoe,City of Englewood Office of Municipal Judge,1132963
3,Arapahoe,City of Littleton Mayor,1132965
3,Arapahoe,City of Littleton Council Member At-Large,1132967
3,Arapahoe,City of Sheridan Mayor,1132969
3,Arapahoe,City of Aurora Council Member Ward I,1132971
3,Arapahoe,City of Aurora Council Member Ward II,1132973
3,Arapahoe,City of Aurora Council Member Ward III,1132975
3,Arapahoe,City of Centennial Council Member District 1,1132977
3,Arapahoe,City of Centennial Council Member District 2,1132979
3,Arapahoe,City of Centennial Council Member District 3,1132981
3,Arapahoe,City of Centennial Council Member District 4,1132983
3,Arapahoe,City of Englewood Office of Council Member District 2,1132985
3,Arapahoe,City of Englewood Office of Council Member District 4,1132987
3,Arapahoe,City of Greenwood Village Councilmember District 1,1132989
3,Arapahoe,City of Greenwood Village Councilmember District 2,1132991
3,Arapahoe,City of Greenwood Village Councilmember District 3,1132993
3,Arapahoe,City of Greenwood Village Councilmember District 4,1132995
3,Arapahoe,City of Littleton Council Member District I,1132997
3,Arapahoe,City of Littleton Council Member District III,1132999
3,Arapahoe,City of Sheridan City Council Member Ward 1 2,1133001
3,Arapahoe,City of Sheridan City Council Member Ward 1 4,1133003
3,Arapahoe,City of Sheridan City Council Member Ward 2,1133005
3,Arapahoe,City of Sheridan Council Member Ward 3,1133007
3,Arapahoe,Adams-Arapahoe School District 28J Board of Directors,1133009
3,Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,1133011
3,Arapahoe,Bennett School District 29J School Director at Large - 2 Year Term,1133013
3,Arapahoe,Bennett School District 29J School Director at Large - 4 Year Term,1133015
3,Arapahoe,School Board Director - District D,1133017
3,Arapahoe,School Board Director - District E,1133019
3,Arapahoe,Englewood School District School Board Director 2,1133021
3,Arapahoe,Englewood School District School Board Director 4,1133023
3,Arapahoe,Strasburg School District 31J School Board Director,1133025
3,Arapahoe,Amendment 78 (CONSTITUTIONAL),1133027
3,Arapahoe,Proposition 119 (STATUTORY),1133029
3,Arapahoe,Proposition 120 (STATUTORY),1133031
3,Arapahoe,Arapahoe County Ballot Issue 1A,1133033
3,Arapahoe,City of Greenwood Village Ballot Question 2B,1133035
3,Arapahoe,City of Littleton Ballot Issue 3A,1133037
3,Arapahoe,Town of Deer Trail Ballot Issue 2A,1133039
3,Arapahoe,Englewood Downtown Development Authority Ballot Issue 6D,1133041
3,Arapahoe,Strasburg Fire Protection District No. 8 Ballot Issue 7A,1133043
3,Arapahoe,Arapahoe Park and Recreation District Ballot Issue 6A,1133045
3,Arapahoe,Proposed Southmoor Hudson GID Ballot Question 6B,1133047
