County,Tabulator,Batch,# of Ballots,Location
Denver,1,1,100,TC-058
Denver,1,2,100,TC-058
Denver,1,3,100,TC-058
Denver,1,4,100,TC-058
Denver,1,5,100,TC-058
Denver,1,6,100,TC-058
Denver,1,7,100,TC-058
Denver,1,8,100,TC-058
Denver,1,9,100,TC-067
Denver,1,10,100,TC-067
Denver,1,11,100,TC-067
Denver,1,12,100,TC-067
Denver,1,13,100,TC-067
Denver,1,14,100,TC-067
Denver,1,15,100,TC-067
Denver,1,16,100,TC-067
Denver,1,17,100,TC-087
Denver,1,18,100,TC-087
Denver,1,19,100,TC-087
Denver,1,20,100,TC-087
Denver,1,21,100,TC-087
Denver,1,22,100,TC-087
Denver,1,23,100,TC-087
Denver,1,24,100,TC-087
Denver,1,25,100,TC-090
Denver,1,26,100,TC-090
Denver,1,27,100,TC-090
Denver,1,28,100,TC-090
Denver,1,29,100,TC-090
Denver,1,30,100,TC-090
Denver,1,31,100,TC-090
Denver,1,32,100,TC-090
Denver,1,33,100,TC-095
Denver,1,34,100,TC-095
Denver,1,35,100,TC-095
Denver,1,36,100,TC-095
Denver,1,37,100,TC-095
Denver,1,38,100,TC-095
Denver,1,39,100,TC-095
Denver,1,40,100,TC-095
Denver,1,41,100,TC-100
Denver,1,42,100,TC-100
Denver,1,43,100,TC-100
Denver,1,44,100,TC-100
Denver,1,45,100,TC-100
Denver,1,46,100,TC-100
Denver,1,47,100,TC-100
Denver,1,48,100,TC-100
Denver,1,49,100,TC-104
Denver,1,50,100,TC-104
Denver,1,51,100,TC-104
Denver,1,52,100,TC-104
Denver,1,53,100,TC-104
Denver,1,54,100,TC-104
Denver,1,55,100,TC-104
Denver,1,56,100,TC-104
Denver,1,57,100,TC-107
Denver,1,58,100,TC-107
Denver,1,59,100,TC-107
Denver,1,60,100,TC-107
Denver,1,61,100,TC-107
Denver,1,62,100,TC-107
Denver,1,63,100,TC-107
Denver,1,64,100,TC-107
Denver,1,65,100,TC-111
Denver,1,66,100,TC-111
Denver,1,67,100,TC-111
Denver,1,68,100,TC-111
Denver,1,69,100,TC-111
Denver,1,70,100,TC-111
Denver,1,71,100,TC-111
Denver,1,72,100,TC-111
Denver,1,73,100,Tc-113
Denver,1,74,100,Tc-113
Denver,1,75,100,Tc-113
Denver,1,76,100,Tc-113
Denver,1,77,100,Tc-113
Denver,1,78,100,Tc-113
Denver,1,79,100,Tc-113
Denver,1,80,100,Tc-113
Denver,1,81,100,TC-115
Denver,1,82,100,TC-115
Denver,1,83,100,TC-115
Denver,1,84,100,TC-115
Denver,1,85,100,TC-115
Denver,1,86,100,TC-115
Denver,1,87,100,TC-115
Denver,1,88,100,TC-115
Denver,1,89,100,TC-117
Denver,1,90,100,TC-117
Denver,1,91,100,TC-117
Denver,1,92,100,TC-117
Denver,1,93,100,TC-117
Denver,1,94,100,TC-117
Denver,1,95,100,TC-117
Denver,1,96,100,TC-117
Denver,2,1,100,TC-029
Denver,2,2,100,TC-029
Denver,2,3,100,TC-029
Denver,2,4,100,TC-029
Denver,2,5,100,TC-029
Denver,2,6,100,TC-029
Denver,2,7,100,TC-029
Denver,2,8,100,TC-029
Denver,2,9,100,TC-037
Denver,2,10,100,TC-037
Denver,2,11,100,TC-037
Denver,2,12,100,TC-037
Denver,2,13,100,TC-037
Denver,2,14,100,TC-037
Denver,2,15,100,TC-037
Denver,2,16,100,TC-037
Denver,2,17,100,TC-038
Denver,2,18,100,TC-038
Denver,2,19,100,TC-038
Denver,2,20,100,TC-038
Denver,2,21,100,TC-038
Denver,2,22,100,TC-038
Denver,2,23,100,TC-038
Denver,2,24,100,TC-038
Denver,2,25,100,TC-042
Denver,2,26,100,TC-042
Denver,2,27,100,TC-042
Denver,2,28,100,TC-042
Denver,2,29,100,TC-042
Denver,2,30,100,TC-042
Denver,2,31,100,TC-042
Denver,2,32,100,TC-042
Denver,2,33,101,TC-054
Denver,2,34,100,TC-054
Denver,2,35,100,TC-054
Denver,2,36,100,TC-054
Denver,2,37,100,TC-054
Denver,2,38,100,TC-054
Denver,2,39,100,TC-054
Denver,2,40,100,TC-054
Denver,2,41,100,TC-055
Denver,2,42,100,TC-055
Denver,2,43,100,TC-055
Denver,2,44,100,TC-055
Denver,2,45,100,TC-055
Denver,2,46,100,TC-055
Denver,2,47,99,TC-055
Denver,2,48,100,TC-055
Denver,2,49,100,TC-059
Denver,2,50,100,TC-059
Denver,2,51,100,TC-059
Denver,2,52,100,TC-059
Denver,2,53,100,TC-059
Denver,2,54,100,TC-059
Denver,2,55,100,TC-059
Denver,2,56,100,TC-059
Denver,2,57,100,TC-061
Denver,2,58,100,TC-061
Denver,2,59,100,TC-061
Denver,2,60,100,TC-061
Denver,2,61,100,TC-061
Denver,2,62,100,TC-061
Denver,2,63,100,TC-061
