County,Tabulator,Batch,# of Ballot Cards,Location
Weld,101,1,100,4
Weld,101,2,100,4
Weld,101,3,100,4
Weld,101,4,100,4
Weld,101,5,100,4
Weld,101,6,100,4
Weld,101,7,100,13
Weld,101,8,100,13
Weld,101,9,100,13
Weld,101,10,100,13
Weld,101,11,23,13
Weld,101,12,100,13
Weld,101,13,100,16
Weld,101,14,100,16
Weld,101,15,99,16
Weld,101,16,100,16
Weld,101,17,100,16
Weld,101,18,100,16
Weld,101,19,100,20
Weld,101,20,100,20
Weld,101,21,100,20
Weld,101,22,100,20
Weld,101,23,100,20
Weld,101,24,100,20
Weld,101,25,100,23
Weld,101,26,100,23
Weld,101,27,100,23
Weld,101,28,101,23
Weld,101,29,100,23
Weld,101,30,100,23
Weld,101,31,100,26
Weld,101,32,100,26
Weld,101,33,100,26
Weld,101,34,100,26
Weld,101,35,100,26
Weld,101,36,100,26
Weld,101,37,100,30
Weld,101,38,100,30
Weld,101,39,100,30
Weld,101,40,100,30
Weld,101,41,100,30
Weld,101,42,100,30
Weld,101,43,100,34
Weld,101,44,100,34
Weld,101,45,100,34
Weld,101,46,99,34
Weld,101,47,100,34
Weld,101,48,99,34
Weld,101,49,100,38
Weld,101,50,100,38
Weld,101,51,100,38
Weld,101,52,100,38
Weld,101,53,100,38
Weld,101,54,100,38
Weld,101,55,100,41
Weld,101,56,100,41
Weld,101,57,100,41
Weld,101,58,100,41
Weld,101,59,100,41
Weld,101,60,100,41
Weld,101,61,20,46
Weld,101,62,100,46
Weld,101,63,100,46
Weld,101,64,100,46
Weld,101,65,100,46
Weld,101,66,100,46
Weld,101,67,100,51
Weld,101,68,100,51
Weld,101,69,99,51
Weld,101,70,100,51
Weld,101,71,100,51
Weld,101,72,100,51
Weld,101,73,100,54
Weld,101,74,100,54
Weld,101,75,100,54
Weld,101,76,100,54
Weld,101,77,100,54
Weld,101,78,7,54
Weld,101,79,100,58
Weld,101,80,100,58
Weld,101,81,100,58
Weld,101,82,84,58
