County,Tabulator,Batch,# of Ballots,Location
El Paso,201,1,25,Box 201-1
El Paso,201,2,25,Box 201-1
El Paso,201,3,23,Box 201-1
El Paso,201,4,25,Box 201-1
El Paso,201,5,25,Box 201-1
El Paso,201,6,25,Box 201-1
El Paso,201,7,25,Box 201-1
El Paso,201,8,25,Box 201-1
El Paso,201,9,25,Box 201-1
El Paso,201,10,25,Box 201-1
El Paso,201,11,25,Box 201-1
El Paso,201,12,25,Box 201-1
El Paso,201,13,25,Box 201-1
El Paso,201,14,25,Box 201-1
El Paso,201,15,25,Box 201-1
El Paso,201,16,25,Box 201-1
El Paso,201,17,25,Box 201-1
El Paso,201,18,25,Box 201-1
El Paso,201,19,25,Box 201-1
El Paso,201,20,25,Box 201-1
El Paso,201,21,25,Box 201-1
El Paso,201,22,25,Box 201-1
El Paso,201,23,25,Box 201-1
El Paso,201,24,99,Box 201-2
El Paso,201,25,95,Box 201-2
El Paso,201,26,100,Box 201-2
El Paso,201,27,100,Box 201-2
El Paso,201,28,100,Box 201-2
El Paso,201,29,100,Box 201-2
El Paso,201,30,100,Box 201-2
El Paso,201,31,98,Box 201-2
El Paso,201,32,99,Box 201-2
El Paso,201,33,100,Box 201-2
El Paso,201,34,99,Box 201-3
El Paso,201,35,100,Box 201-3
El Paso,201,36,100,Box 201-3
El Paso,201,37,100,Box 201-3
El Paso,201,38,98,Box 201-3
El Paso,201,39,100,Box 201-3
El Paso,201,40,100,Box 201-3
El Paso,201,41,98,Box 201-3
El Paso,201,42,100,Box 201-3
El Paso,201,43,100,Box 201-3
El Paso,201,44,100,Box 201-4
El Paso,201,45,99,Box 201-4
El Paso,201,46,100,Box 201-4
El Paso,201,47,100,Box 201-4
El Paso,201,48,99,Box 201-4
El Paso,201,49,100,Box 201-4
El Paso,201,50,100,Box 201-4
El Paso,201,51,100,Box 201-4
El Paso,201,52,100,Box 201-4
El Paso,201,53,99,Box 201-4
El Paso,201,54,100,Box 201-5
El Paso,201,55,99,Box 201-5
El Paso,201,56,76,Box 201-5
El Paso,201,57,100,Box 201-5
El Paso,201,58,99,Box 201-5
El Paso,201,59,23,Box 201-1
El Paso,201,60,22,Box 201-1
El Paso,201,61,25,Box 201-1
El Paso,201,62,23,Box 201-1
El Paso,201,63,22,Box 201-1
