county_name,scanner_id,batch_id,count_per_manifest,count_per_cvr_file,difference
Adams,101,1,100,100,0
Adams,101,10,100,100,0
Adams,101,100,99,99,0
Adams,101,101,81,81,0
Adams,101,102,100,100,0
Adams,101,103,100,100,0
Adams,101,104,94,94,0
Adams,101,105,100,100,0
Adams,101,107,83,83,0
Adams,101,108,1,1,0
Adams,101,11,82,82,0
Adams,101,12,100,100,0
Adams,101,13,99,99,0
Adams,101,14,100,100,0
Adams,101,15,100,100,0
Adams,101,16,99,99,0
Adams,101,17,100,100,0
Adams,101,18,100,100,0
Adams,101,19,100,100,0
Adams,101,2,100,100,0
Adams,101,20,100,100,0
Adams,101,21,52,52,0
Adams,101,22,100,100,0
Adams,101,23,100,100,0
Adams,101,24,100,100,0
Adams,101,25,100,100,0
Adams,101,26,77,77,0
Adams,101,27,74,74,0
Adams,101,28,100,100,0
Adams,101,29,100,100,0
Adams,101,3,100,100,0
Adams,101,30,100,100,0
Adams,101,31,100,100,0
Adams,101,32,77,77,0
Adams,101,33,100,100,0
Adams,101,34,85,85,0
Adams,101,35,84,84,0
Adams,101,36,40,40,0
Adams,101,37,100,100,0
Adams,101,38,99,99,0
Adams,101,39,98,98,0
Adams,101,4,99,99,0
Adams,101,40,79,79,0
Adams,101,41,100,100,0
Adams,101,42,100,100,0
Adams,101,43,100,100,0
Adams,101,44,100,100,0
Adams,101,45,100,100,0
Adams,101,46,100,100,0
Adams,101,47,97,97,0
Adams,101,48,99,99,0
Adams,101,49,104,104,0
Adams,101,5,100,100,0
Adams,101,50,96,96,0
Adams,101,51,99,99,0
Adams,101,52,100,100,0
Adams,101,53,100,100,0
Adams,101,54,83,83,0
Adams,101,55,58,58,0
Adams,101,56,98,98,0
Adams,101,57,99,99,0
Adams,101,58,100,100,0
Adams,101,59,103,103,0
Adams,101,6,99,99,0
Adams,101,60,100,100,0
Adams,101,61,100,100,0
Adams,101,62,100,100,0
Adams,101,63,100,100,0
Adams,101,64,100,100,0
Adams,101,65,100,100,0
Adams,101,66,100,100,0
Adams,101,67,100,100,0
Adams,101,68,101,101,0
Adams,101,69,100,100,0
Adams,101,7,100,100,0
Adams,101,70,100,100,0
Adams,101,71,103,103,0
Adams,101,72,100,100,0
Adams,101,73,51,51,0
