County,Device ID,Batch,# of Ballots,Location
El Paso,101,1,101,Box 1
El Paso,101,2,100,Box 1
El Paso,101,3,100,Box 1
El Paso,101,4,100,Box 1
El Paso,101,5,99,Box 1
El Paso,101,6,99,Box 1
El Paso,101,7,100,Box 1
El Paso,101,8,100,Box 1
El Paso,101,9,100,Box 1
El Paso,101,10,99,Box 1
El Paso,101,11,100,Box 2
El Paso,101,12,100,Box 2
El Paso,101,13,100,Box 2
El Paso,101,14,100,Box 2
El Paso,101,15,100,Box 2
El Paso,101,16,99,Box 2
El Paso,101,17,100,Box 2
El Paso,101,18,100,Box 2
El Paso,101,19,100,Box 2
El Paso,101,20,100,Box 2
El Paso,101,21,99,Box 3
El Paso,101,22,100,Box 3
El Paso,101,23,100,Box 3
El Paso,101,24,99,Box 3
El Paso,101,25,100,Box 3
El Paso,101,26,100,Box 3
El Paso,101,27,100,Box 3
El Paso,101,28,100,Box 3
El Paso,101,29,99,Box 3
El Paso,101,30,100,Box 3
El Paso,101,31,99,Box 4
El Paso,101,32,95,Box 4
El Paso,101,33,100,Box 4
El Paso,101,34,100,Box 4
El Paso,101,35,99,Box 4
El Paso,101,36,100,Box 4
El Paso,101,37,99,Box 4
El Paso,101,38,99,Box 4
El Paso,101,39,100,Box 4
El Paso,101,40,100,Box 4
El Paso,101,41,99,Box 5
El Paso,101,42,100,Box 5
El Paso,101,43,100,Box 5
El Paso,101,44,99,Box 5
El Paso,101,45,98,Box 5
El Paso,101,46,25,Box 5
El Paso,101,47,25,Box 5
El Paso,101,48,100,Box 5
El Paso,101,49,100,Box 5
El Paso,101,50,100,Box 5
El Paso,101,51,99,Box 6
El Paso,101,52,98,Box 6
El Paso,101,53,100,Box 6
El Paso,101,54,100,Box 6
El Paso,101,55,100,Box 6
El Paso,101,56,100,Box 6
El Paso,101,57,100,Box 6
El Paso,101,58,100,Box 6
El Paso,101,59,100,Box 6
El Paso,101,60,98,Box 6
El Paso,101,61,97,Box 7
El Paso,101,62,100,Box 7
El Paso,101,63,100,Box 7
El Paso,101,64,100,Box 7
El Paso,101,65,100,Box 7
El Paso,101,66,100,Box 7
El Paso,101,67,100,Box 7
El Paso,101,68,100,Box 7
El Paso,101,69,99,Box 7
El Paso,101,70,100,Box 7
El Paso,101,71,100,Box 8
El Paso,101,72,100,Box 8
El Paso,101,73,100,Box 8
El Paso,101,74,100,Box 8
El Paso,101,75,100,Box 8
El Paso,101,76,100,Box 8
El Paso,101,77,100,Box 8
El Paso,101,78,25,Box 8
El Paso,101,79,99,Box 8
El Paso,101,80,100,Box 8
El Paso,101,81,100,Box 9
El Paso,101,82,100,Box 9
El Paso,101,83,100,Box 9
El Paso,101,84,99,Box 9
El Paso,101,85,100,Box 9
El Paso,101,86,100,Box 9
El Paso,101,87,100,Box 9
El Paso,101,88,100,Box 9
El Paso,101,89,100,Box 9
El Paso,101,90,100,Box 9
El Paso,101,91,100,Box 10
El Paso,101,92,100,Box 10
El Paso,101,93,100,Box 10
El Paso,101,94,99,Box 10
El Paso,101,95,100,Box 10
El Paso,101,96,99,Box 10
El Paso,101,97,100,Box 10
El Paso,101,98,100,Box 10
El Paso,101,99,99,Box 10
El Paso,101,100,100,Box 10
El Paso,101,101,100,Box 11
El Paso,101,102,100,Box 11
El Paso,101,103,99,Box 11
El Paso,101,104,100,Box 11
El Paso,101,105,100,Box 11
El Paso,101,106,100,Box 11
El Paso,101,107,99,Box 11
El Paso,101,108,100,Box 11
El Paso,101,109,99,Box 11
El Paso,101,110,100,Box 11
El Paso,101,111,99,Box 12
El Paso,101,112,100,Box 12
El Paso,101,113,100,Box 12
El Paso,101,114,99,Box 12
El Paso,101,115,98,Box 12
El Paso,101,116,99,Box 12
El Paso,101,117,100,Box 12
El Paso,101,118,99,Box 12
El Paso,101,119,98,Box 12
El Paso,101,120,100,Box 12
El Paso,101,121,99,Box 13
El Paso,101,122,100,Box 13
El Paso,101,123,100,Box 13
El Paso,101,124,100,Box 13
El Paso,101,125,100,Box 13
El Paso,101,126,100,Box 13
El Paso,101,127,100,Box 13
El Paso,101,128,100,Box 13
El Paso,101,129,100,Box 13
El Paso,101,130,100,Box 13
El Paso,101,131,99,Box 14
El Paso,101,132,99,Box 14
El Paso,101,133,100,Box 14
El Paso,101,134,99,Box 14
El Paso,101,135,100,Box 14
El Paso,101,136,100,Box 14
El Paso,101,137,99,Box 14
El Paso,101,138,99,Box 14
El Paso,101,139,99,Box 14
El Paso,101,140,100,Box 14
El Paso,101,141,2,Box 15
El Paso,101,142,100,Box 15
El Paso,101,143,100,Box 15
El Paso,101,144,98,Box 15
El Paso,101,145,99,Box 15
El Paso,101,146,99,Box 15
El Paso,101,147,49,Box 15
El Paso,101,148,99,Box 15
El Paso,101,149,100,Box 15
El Paso,101,150,100,Box 15
El Paso,101,151,99,Box 16
El Paso,101,152,100,Box 16
El Paso,101,153,100,Box 16
El Paso,101,154,100,Box 16
El Paso,101,155,100,Box 16
El Paso,101,156,99,Box 16
El Paso,101,157,100,Box 16
El Paso,101,158,100,Box 16
El Paso,101,159,100,Box 16
El Paso,101,160,100,Box 16
El Paso,101,161,100,Box 17
El Paso,101,162,100,Box 17
El Paso,101,163,99,Box 17
El Paso,101,164,100,Box 17
El Paso,101,165,100,Box 17
El Paso,101,166,100,Box 17
El Paso,101,167,100,Box 17
El Paso,101,168,99,Box 17
El Paso,101,169,100,Box 17
El Paso,101,170,99,Box 17
El Paso,101,171,100,Box 18
El Paso,101,172,100,Box 18
El Paso,101,173,100,Box 18
El Paso,101,174,100,Box 18
El Paso,101,175,99,Box 18
El Paso,101,176,100,Box 18
El Paso,101,177,100,Box 18
El Paso,101,178,99,Box 18
El Paso,101,179,99,Box 18
El Paso,101,180,100,Box 18
El Paso,101,181,100,Box 19
El Paso,101,182,100,Box 19
El Paso,101,183,100,Box 19
El Paso,101,184,100,Box 19
El Paso,101,185,41,Box 19
El Paso,101,186,100,Box 19
El Paso,101,187,100,Box 19
El Paso,101,188,99,Box 19
El Paso,101,189,100,Box 19
El Paso,101,190,98,Box 19
El Paso,101,191,99,Box 20
El Paso,101,192,100,Box 20
El Paso,101,193,99,Box 20
El Paso,101,194,100,Box 20
El Paso,101,195,100,Box 20
El Paso,101,196,100,Box 20
El Paso,101,197,100,Box 20
El Paso,101,198,99,Box 20
El Paso,101,199,99,Box 20
