"scanner_id","batch_id","record_id","imprinted_id","ballot_type","storage_location","cvr_number","audited"
2,4,11,"2-4-11","REP","1",86,"Yes"
2,6,4,"2-6-4","REP","1",129,"Yes"
2,8,1,"2-8-1","REP","1",176,"Yes"
2,8,14,"2-8-14","REP","1",189,"Yes"
2,8,18,"2-8-18","DEM","1",193,"Yes"
2,9,3,"2-9-3","REP","1",203,"Yes"
2,10,2,"2-10-2","DEM","1",227,"Yes"
2,10,18,"2-10-18","REP","1",243,"Yes"
2,10,23,"2-10-23","REP","1",248,"Yes"
2,11,7,"2-11-7","REP","1",257,"Yes"
2,12,7,"2-12-7","DEM","1",282,"Yes"
2,14,2,"2-14-2","REP","1",326,"Yes"
2,14,8,"2-14-8","DEM","1",332,"Yes"
2,17,23,"2-17-23","DEM","1",421,"No"
2,18,1,"2-18-1","REP","1",425,"Yes"
2,22,9,"2-22-9","REP","1",532,"Yes"
2,22,14,"2-22-14","DEM","1",537,"Yes"
2,24,22,"2-24-22","REP","1",595,"Yes"
2,25,3,"2-25-3","REP","1",601,"Yes"
2,27,12,"2-27-12","REP","1",660,"Yes"
2,28,3,"2-28-3","DEM","1",676,"Yes"
2,28,5,"2-28-5","REP","1",678,"Yes"
2,28,23,"2-28-23","DEM","1",696,"Yes"
2,29,11,"2-29-11","REP","1",709,"Yes"
2,30,10,"2-30-10","REP","1",733,"Yes"
2,30,12,"2-30-12","REP","1",735,"Yes"
2,31,1,"2-31-1","DEM","1",749,"Yes"
2,31,3,"2-31-3","REP","1",751,"Yes"
2,31,22,"2-31-22","REP","1",770,"Yes"
2,33,24,"2-33-24","REP","1",822,"Yes"
2,36,19,"2-36-19","DEM","1",891,"Yes"
2,37,20,"2-37-20","REP","1",918,"Yes"
2,38,16,"2-38-16","REP","1",939,"Yes"
2,39,20,"2-39-20","REP","1",967,"Yes"
2,42,2,"2-42-2","REP","1",1024,"Yes"
2,42,19,"2-42-19","REP","1",1041,"Yes"
2,43,2,"2-43-2","DEM","1",1048,"Yes"
2,43,7,"2-43-7","REP","1",1053,"Yes"
2,44,21,"2-44-21","DEM","1",1090,"Yes"
2,46,15,"2-46-15","DEM","1",1134,"Yes"
2,50,16,"2-50-16","REP","1",1234,"Yes"
2,51,4,"2-51-4","REP","1",1247,"Yes"
2,51,10,"2-51-10","REP","1",1253,"Yes"
2,51,22,"2-51-22","REP","1",1264,"Yes"
2,52,8,"2-52-8","DEM","1",1276,"Yes"
2,52,15,"2-52-15","REP","1",1283,"Yes"
2,53,25,"2-53-25","REP","1",1318,"Yes"
2,54,7,"2-54-7","REP","1",1325,"Yes"
2,54,14,"2-54-14","REP","1",1332,"Yes"
2,54,15,"2-54-15","REP","1",1333,"Yes"
2,55,18,"2-55-18","REP","1",1360,"Yes"
2,58,5,"2-58-5","REP","1",1423,"Yes"
2,59,10,"2-59-10","REP","1",1453,"Yes"
2,59,13,"2-59-13","REP","1",1456,"Yes"
2,60,17,"2-60-17","REP","1",1485,"Yes"
2,61,10,"2-61-10","REP","2",1503,"Yes"
2,63,6,"2-63-6","REP","2",1547,"Yes"
2,63,16,"2-63-16","REP","2",1556,"Yes"
2,63,17,"2-63-17","REP","2",1557,"Yes"
2,63,20,"2-63-20","REP","2",1560,"Yes"
2,64,3,"2-64-3","REP","2",1569,"Yes"
2,66,4,"2-66-4","REP","2",1619,"Yes"
2,66,12,"2-66-12","REP","2",1627,"Yes"
2,66,14,"2-66-14","REP","2",1629,"Yes"
2,67,7,"2-67-7","REP","2",1647,"Yes"
2,67,10,"2-67-10","REP","2",1650,"Yes"
2,68,15,"2-68-15","REP","2",1679,"Yes"
2,69,12,"2-69-12","REP","2",1702,"Yes"
2,70,4,"2-70-4","REP","2",1739,"Yes"
2,70,16,"2-70-16","REP","2",1729,"Yes"
2,70,18,"2-70-18","REP","2",1731,"Yes"
2,71,19,"2-71-19","REP","2",1758,"Yes"
2,73,8,"2-73-8","REP","2",1793,"Yes"
2,77,2,"2-77-2","DEM","2",1887,"Yes"
2,77,17,"2-77-17","REP","2",1902,"Yes"
2,79,10,"2-79-10","REP","2",1945,"Yes"
2,80,8,"2-80-8","DEM","2",1967,"Yes"
2,87,1,"2-87-1","REP","2",2133,"Yes"
2,88,25,"2-88-25","REP","2",2180,"Yes"
2,89,15,"2-89-15","DEM","2",2196,"Yes"
2,90,16,"2-90-16","REP","2",2222,"Yes"
2,90,17,"2-90-17","REP","2",2223,"Yes"
2,98,6,"2-98-6","REP","2",2405,"Yes"
2,98,8,"2-98-8","REP","2",2407,"Yes"
2,98,11,"2-98-11","REP","2",2410,"Yes"
2,100,14,"2-100-14","REP","2",2455,"Yes"
2,107,2,"2-107-2","DEM","2",2574,"Yes"
2,108,25,"2-108-25","REP","2",2622,"Yes"
2,109,6,"2-109-6","REP","2",2628,"Yes"
2,114,2,"2-114-2","REP","2",2749,"Yes"
